evaluate,wall_time,step,measure/reconstruction/error,measure/activation/mean,measure/activation/std,measure/parameters/W/mean,measure/parameters/b_h/mean,measure/parameters/b_v/mean,measure/reconstruction_1/hamming,details/measure/top-1/evaluate-0/train,details/measure/top-1/evaluate-0/validation,details/measure/top-1/evaluate-1/train,details/measure/top-1/evaluate-1/validation,details/measure/top-1/evaluate-2/train,details/measure/top-1/evaluate-2/validation,details/measure/top-1/evaluate-3/train,details/measure/top-1/evaluate-3/validation,details/measure/top-1/evaluate-4/train,details/measure/top-1/evaluate-4/validation,details/measure/top-1/evaluate-5/train,details/measure/top-1/evaluate-5/validation,measure/evaluate/top-1/train,measure/evaluate/top-1/validation,details/measure/top-5/evaluate-0/train,details/measure/top-5/evaluate-0/validation,details/measure/top-5/evaluate-1/train,details/measure/top-5/evaluate-1/validation,details/measure/top-5/evaluate-2/train,details/measure/top-5/evaluate-2/validation,details/measure/top-5/evaluate-3/train,details/measure/top-5/evaluate-3/validation,details/measure/top-5/evaluate-4/train,details/measure/top-5/evaluate-4/validation,details/measure/top-5/evaluate-5/train,details/measure/top-5/evaluate-5/validation,measure/evaluate/top-5/train,measure/evaluate/top-5/validation,measure/evaluate/Free/mean_free_energy_train,measure/evaluate/Free/mean_free_energy_validation,measure/evaluate/Free/ratio_mean_free_energy,measure/evaluate/Free/mean_free_energy_gap,measure/evaluate/Free/mean_free_energy_noisy,measure/evaluate/reconstruction/RMSE_train,measure/evaluate/reconstruction/RMSE_validation,kfold,kfold-intern,batch_size,class,visible_size,hidden_size,regularization,learning_rate,sampling_method,momentum,path
23,1553329524.6498337,2301,0.045731961727142334,6.026041507720947,1.5774469375610352,-0.03142830729484558,-0.2427527904510498,-3.746685743331909,1.1359953880310059,0.3350694477558136,0.062355659902095795,0.5584490895271301,0.11778291314840317,0.5850694179534912,0.1408776044845581,0.5329861044883728,0.12933024764060974,0.42997685074806213,0.14549653232097626,0.6059027910232544,0.3810623586177826,0.5079089403152466,0.1628175526857376,0.44212964177131653,0.13163971900939941,0.7945601940155029,0.3071593642234802,0.7870370149612427,0.2909930646419525,0.7193287014961243,0.2840646505355835,0.6423611044883728,0.3279445767402649,0.7228009104728699,0.49191686511039734,0.6847029328346252,0.3056197166442871,-583.732421875,-571.3004760742188,0.9787026643753052,51.46038818359375,-519.840087890625,0.015716606751084328,0.05214864760637283,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
24,1553329653.1928713,2401,0.04220724105834961,5.99131965637207,1.2759660482406616,-0.032391950488090515,-0.23392723500728607,-3.8794052600860596,0.9930555820465088,0.3420138955116272,0.05773672088980675,0.5740740895271301,0.12240184843540192,0.5833333134651184,0.1408776044845581,0.5445601940155029,0.1154734417796135,0.44386574625968933,0.15473441779613495,0.5972222089767456,0.36951500177383423,0.5141782164573669,0.16012316942214966,0.44849535822868347,0.14318706095218658,0.8043981194496155,0.31408774852752686,0.7893518805503845,0.2933025360107422,0.7204861044883728,0.27944573760032654,0.6400462985038757,0.3348729908466339,0.7181712985038757,0.4665127098560333,0.6868248581886292,0.30523478984832764,-587.0108642578125,-573.7064819335938,0.9773353934288025,51.26190185546875,-522.444580078125,0.013381853699684143,0.051440395414829254,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
25,1553329780.8354602,2501,0.039690807461738586,6.037615776062012,1.2132835388183594,-0.03346961364150047,-0.21802417933940887,-4.017080307006836,0.9189814925193787,0.35300925374031067,0.06928406655788422,0.5543981194496155,0.10854503512382507,0.6059027910232544,0.12933024764060974,0.5491898059844971,0.13625866174697876,0.42071759700775146,0.12471131980419159,0.5665509104728699,0.3348729908466339,0.5082947611808777,0.15050038695335388,0.4461805522441864,0.13163971900939941,0.7991898059844971,0.3117782771587372,0.7743055820465088,0.2678983807563782,0.7395833134651184,0.29792147874832153,0.5856481194496155,0.2678983807563782,0.7042824029922485,0.4595842957496643,0.6748649477958679,0.2894534170627594,-593.62548828125,-579.4848022460938,0.9761791229248047,50.3876953125,-529.0971069335938,0.011505994014441967,0.05047763139009476,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
26,1553329909.9246013,2601,0.03685854375362396,6.008101940155029,0.9432200193405151,-0.03455754369497299,-0.20113274455070496,-4.147364139556885,0.8107638955116272,0.34606480598449707,0.06466512382030487,0.5688657164573669,0.10854503512382507,0.5972222089767456,0.12702079117298126,0.5561342835426331,0.12702079117298126,0.46469905972480774,0.16397228837013245,0.5925925970077515,0.34872978925704956,0.5209298133850098,0.15665896236896515,0.45370370149612427,0.15242494642734528,0.8107638955116272,0.2933025360107422,0.7905092835426331,0.27713626623153687,0.7262731194496155,0.27713626623153687,0.6689814925193787,0.3648960590362549,0.7170138955116272,0.47113165259361267,0.6945409178733826,0.3060046136379242,-602.4733276367188,-587.6911010742188,0.9754641056060791,54.21942138671875,-533.4716796875,0.009769008494913578,0.04965296760201454,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
27,1553330037.7684078,2701,0.03491754084825516,6.015625,0.9389919638633728,-0.03549403324723244,-0.2000429332256317,-4.262862205505371,0.7436342835426331,0.3420138955116272,0.05542725324630737,0.5694444179534912,0.09468822181224823,0.6174768805503845,0.1339491903781891,0.5636574029922485,0.14780600368976593,0.4322916567325592,0.1408776044845581,0.6076388955116272,0.3648960590362549,0.5220872163772583,0.15627405047416687,0.43518519401550293,0.12240184843540192,0.8101851940155029,0.29792147874832153,0.8078703880310059,0.2933025360107422,0.7326388955116272,0.2840646505355835,0.6267361044883728,0.3348729908466339,0.7251157164573669,0.48960739374160767,0.6896219253540039,0.3036951422691345,-603.6082153320312,-588.3142700195312,0.9746624827384949,53.9384765625,-534.3757934570312,0.008857103995978832,0.049241311848163605,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
28,1553330165.2437015,2801,0.032343748956918716,6.00868034362793,0.7273553013801575,-0.03665625676512718,-0.1879643350839615,-4.393861770629883,0.6597222089767456,0.3524305522441864,0.06466512382030487,0.5810185074806213,0.10392609983682632,0.6348379850387573,0.12240184843540192,0.5474537014961243,0.11316397041082382,0.4965277910232544,0.18475750088691711,0.5694444179534912,0.33025404810905457,0.5302854776382446,0.15319477021694183,0.4461805522441864,0.13625866174697876,0.8015046119689941,0.28868359327316284,0.7974537014961243,0.28637412190437317,0.7002314925193787,0.25173211097717285,0.6857638955116272,0.3787528872489929,0.71875,0.4665127098560333,0.6916473507881165,0.30138567090034485,-608.7377319335938,-592.5282592773438,0.9733719825744629,55.47314453125,-537.0551147460938,0.007510085590183735,0.04870652034878731,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
29,1553330293.9121575,2901,0.03128131106495857,6.015625,0.7098252773284912,-0.03753667697310448,-0.18701058626174927,-4.50084114074707,0.5706018805503845,0.34606480598449707,0.06697459518909454,0.6238425970077515,0.13625866174697876,0.6307870149612427,0.12009237706661224,0.5682870149612427,0.11778291314840317,0.44155094027519226,0.15704387426376343,0.5567129850387573,0.3071593642234802,0.527874231338501,0.15088529884815216,0.43981480598449707,0.12009237706661224,0.8287037014961243,0.31408774852752686,0.7783564925193787,0.2586604952812195,0.7297453880310059,0.27020785212516785,0.6556712985038757,0.34180137515068054,0.6950231194496155,0.4526558816432953,0.6878858208656311,0.2929176390171051,-608.3723754882812,-591.3706665039062,0.9720537662506104,52.98291015625,-538.3877563476562,0.0070096151903271675,0.04762755706906319,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
30,1553330422.821076,3001,0.029518689960241318,6.016782283782959,0.6600193977355957,-0.0385843850672245,-0.18100711703300476,-4.618841171264648,0.5399305820465088,0.34953704476356506,0.06466512382030487,0.5862268805503845,0.1154734417796135,0.6348379850387573,0.12240184843540192,0.5630787014961243,0.13163971900939941,0.5063657164573669,0.20092378556728363,0.5821759104728699,0.3556582033634186,0.5370370149612427,0.16512702405452728,0.4340277910232544,0.12009237706661224,0.8026620149612427,0.2840646505355835,0.7824074029922485,0.2678983807563782,0.7280092835426331,0.2725173234939575,0.6851851940155029,0.37644341588020325,0.7239583134651184,0.47113165259361267,0.6927083134651184,0.2986913025379181,-611.2867431640625,-593.7076416015625,0.9712424874305725,55.0059814453125,-538.70166015625,0.006510608829557896,0.04746513068675995,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
31,1553330554.6425543,3101,0.027132218703627586,6.0040507316589355,0.5503302216529846,-0.0394895076751709,-0.1668054610490799,-4.720576286315918,0.46643519401550293,0.35474535822868347,0.06928406655788422,0.6006944179534912,0.12240184843540192,0.6527777910232544,0.1408776044845581,0.5798611044883728,0.11316397041082382,0.4878472089767456,0.21016165614128113,0.5746527910232544,0.33256351947784424,0.5417631268501282,0.164742112159729,0.44328704476356506,0.13163971900939941,0.8194444179534912,0.3002309501171112,0.8067129850387573,0.28868359327316284,0.7280092835426331,0.27944573760032654,0.6666666865348816,0.38568130135536194,0.7204861044883728,0.45496535301208496,0.6974344253540039,0.30677443742752075,-619.2260131835938,-601.2683715820312,0.9709998369216919,57.32623291015625,-543.942138671875,0.005920041352510452,0.047141436487436295,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
32,1553330684.410184,3201,0.025276120752096176,5.99131965637207,0.45305004715919495,-0.04047813266515732,-0.1531248390674591,-4.82826566696167,0.41030094027519226,0.3489583432674408,0.062355659902095795,0.5752314925193787,0.11316397041082382,0.6261574029922485,0.11316397041082382,0.5607638955116272,0.10854503512382507,0.5034722089767456,0.19168591499328613,0.6070601940155029,0.35796767473220825,0.5369405746459961,0.15781369805335999,0.43692129850387573,0.12702079117298126,0.7997685074806213,0.26327943801879883,0.7910879850387573,0.27944573760032654,0.7228009104728699,0.2655889093875885,0.6724537014961243,0.3556582033634186,0.7303240895271301,0.47113165259361267,0.6922260522842407,0.29368746280670166,-625.324462890625,-606.9479370117188,0.9706128239631653,58.07073974609375,-548.877197265625,0.005246477667242289,0.04715956002473831,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
33,1553330815.116878,3301,0.023554131388664246,6.03993034362793,0.3670397102832794,-0.04130011424422264,-0.15437579154968262,-4.920383930206299,0.3645833432674408,0.3645833432674408,0.06004618853330612,0.5439814925193787,0.0969976931810379,0.6481481194496155,0.12009237706661224,0.5752314925193787,0.11778291314840317,0.49074074625968933,0.2032332569360733,0.5873842835426331,0.3464203178882599,0.5350115895271301,0.1574287861585617,0.44386574625968933,0.12702079117298126,0.7853009104728699,0.2655889093875885,0.7841435074806213,0.27944573760032654,0.71875,0.2586604952812195,0.6817129850387573,0.38337182998657227,0.7199074029922485,0.461893767118454,0.6889467835426331,0.29599693417549133,-624.1965942382812,-605.1340942382812,0.9694607257843018,57.78515625,-547.3489379882812,0.005124491173774004,0.04600575938820839,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
34,1553330944.9293334,3401,0.023554131388664246,5.987847328186035,0.403208464384079,-0.04229963570833206,-0.1391933113336563,-5.024833679199219,0.3576388955116272,0.33969905972480774,0.062355659902095795,0.5868055820465088,0.1154734417796135,0.6469907164573669,0.11085450649261475,0.5856481194496155,0.12240184843540192,0.4982638955116272,0.19861431419849396,0.5723379850387573,0.3348729908466339,0.5382909178733826,0.1574287861585617,0.421875,0.13625866174697876,0.7991898059844971,0.27713626623153687,0.7951388955116272,0.27713626623153687,0.7239583134651184,0.2655889093875885,0.6724537014961243,0.37644341588020325,0.7146990895271301,0.4526558816432953,0.6878858208656311,0.29753655195236206,-631.186767578125,-611.123291015625,0.9682130813598633,56.5028076171875,-554.6204833984375,0.0044820113107562065,0.046183276921510696,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
35,1553331075.1337695,3501,0.021020447835326195,5.99305534362793,0.3031929135322571,-0.043250977993011475,-0.13101910054683685,-5.124140739440918,0.34259259700775146,0.3402777910232544,0.06928406655788422,0.6064814925193787,0.11778291314840317,0.6550925970077515,0.1154734417796135,0.5775462985038757,0.12009237706661224,0.45891204476356506,0.1685912311077118,0.5960648059844971,0.35103926062583923,0.5390625,0.15704387426376343,0.4236111044883728,0.11316397041082382,0.8072916865348816,0.27713626623153687,0.7922453880310059,0.2909930646419525,0.7199074029922485,0.2586604952812195,0.6417824029922485,0.32332563400268555,0.7262731194496155,0.45727482438087463,0.6851851940155029,0.28675904870033264,-634.9451904296875,-614.49853515625,0.9677977561950684,58.74041748046875,-555.7581176757812,0.004335516132414341,0.045510027557611465,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
36,1553331207.744879,3601,0.020803634077310562,6.006365776062012,0.3095661401748657,-0.04394149407744408,-0.14734576642513275,-5.2060723304748535,0.296875,0.35127314925193787,0.062355659902095795,0.6018518805503845,0.09930715709924698,0.6660879850387573,0.1339491903781891,0.5763888955116272,0.12009237706661224,0.49884259700775146,0.1778291016817093,0.5532407164573669,0.3025404214859009,0.5412808656692505,0.14934565126895905,0.4305555522441864,0.11778291314840317,0.796875,0.28637412190437317,0.78125,0.2655889093875885,0.7204861044883728,0.24480369687080383,0.6712962985038757,0.3556582033634186,0.7048611044883728,0.4272517263889313,0.6842206716537476,0.28290992975234985,-627.1668701171875,-606.3070678710938,0.9667396545410156,57.59405517578125,-548.7130126953125,0.003958723973482847,0.0447947233915329,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
37,1553331337.4808939,3701,0.01911003328859806,6.0040507316589355,0.25171950459480286,-0.04478020220994949,-0.13671360909938812,-5.293052673339844,0.24189814925193787,0.35300925374031067,0.06466512382030487,0.5584490895271301,0.10161662846803665,0.6614583134651184,0.11085450649261475,0.5896990895271301,0.11778291314840317,0.49189814925193787,0.17090068757534027,0.5295138955116272,0.2678983807563782,0.5306712985038757,0.1389530450105667,0.43113425374031067,0.12240184843540192,0.7737268805503845,0.25173211097717285,0.7835648059844971,0.2540415823459625,0.7204861044883728,0.24942263960838318,0.6956018805503845,0.3741339445114136,0.7013888955116272,0.4157043993473053,0.6843171119689941,0.2779060900211334,-632.3336181640625,-610.6738891601562,0.9657463431358337,57.24212646484375,-553.4317626953125,0.0038770679384469986,0.04495672881603241,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
38,1553331467.4798815,3801,0.019430873915553093,6.012731552124023,0.2718280255794525,-0.04569058492779732,-0.11604786664247513,-5.382517337799072,0.24016202986240387,0.33564814925193787,0.06004618853330612,0.5613425970077515,0.0969976931810379,0.6493055820465088,0.11085450649261475,0.5700231194496155,0.10854503512382507,0.5387731194496155,0.21709007024765015,0.6140046119689941,0.3441108465194702,0.5448495149612427,0.15627405047416687,0.4288194477558136,0.11085450649261475,0.7789351940155029,0.27020785212516785,0.7858796119689941,0.2586604952812195,0.7204861044883728,0.2586604952812195,0.6961805820465088,0.39491915702819824,0.7268518805503845,0.4595842957496643,0.6895254850387573,0.29214781522750854,-642.1793212890625,-620.0478515625,0.9655369520187378,61.3035888671875,-558.7442626953125,0.0035882671363651752,0.04470125958323479,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
39,1553331595.3723853,3901,0.018585171550512314,6.009838104248047,0.23775002360343933,-0.0463954396545887,-0.11673442274332047,-5.460704803466797,0.22511574625968933,0.3350694477558136,0.06928406655788422,0.5619212985038757,0.09006928652524948,0.65625,0.10854503512382507,0.5868055820465088,0.11085450649261475,0.4722222089767456,0.1778291016817093,0.5729166865348816,0.3279445767402649,0.5308641791343689,0.14742109179496765,0.41956019401550293,0.1154734417796135,0.7557870149612427,0.2540415823459625,0.7847222089767456,0.26327943801879883,0.7251157164573669,0.26096996665000916,0.6597222089767456,0.3441108465194702,0.7112268805503845,0.42956119775772095,0.6760223507881165,0.2779060900211334,-641.4714965820312,-619.2636108398438,0.9653797745704651,59.18353271484375,-560.080078125,0.00395403616130352,0.04424278065562248,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
40,1553331724.3786457,4001,0.017393724992871284,5.998263835906982,0.21006686985492706,-0.047101639211177826,-0.12148480117321014,-5.535392761230469,0.21064814925193787,0.34953704476356506,0.062355659902095795,0.5648148059844971,0.08775981515645981,0.6614583134651184,0.11778291314840317,0.5804398059844971,0.12702079117298126,0.5526620149612427,0.20785219967365265,0.5474537014961243,0.2725173234939575,0.5427276492118835,0.14588144421577454,0.42766204476356506,0.12240184843540192,0.78125,0.26327943801879883,0.7858796119689941,0.26327943801879883,0.7245370149612427,0.2678983807563782,0.7025462985038757,0.39260968565940857,0.7054398059844971,0.4249422550201416,0.6878858208656311,0.2890685200691223,-641.030517578125,-618.23193359375,0.9644345045089722,61.1444091796875,-557.0875244140625,0.003513550851494074,0.043706510215997696,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
41,1553331853.8840551,4101,0.017417406663298607,6.02430534362793,0.20658546686172485,-0.047769732773303986,-0.11905981600284576,-5.6044921875,0.19733797013759613,0.3576388955116272,0.06004618853330612,0.5543981194496155,0.09006928652524948,0.6631944179534912,0.09930715709924698,0.5885416865348816,0.1154734417796135,0.5376157164573669,0.20785219967365265,0.5572916865348816,0.3002309501171112,0.5431134104728699,0.14549653232097626,0.42997685074806213,0.11778291314840317,0.7557870149612427,0.2401847541332245,0.78125,0.26096996665000916,0.7268518805503845,0.25173211097717285,0.6956018805503845,0.3556582033634186,0.7042824029922485,0.4157043993473053,0.6822916865348816,0.27367204427719116,-641.9583129882812,-618.5968627929688,0.9636090993881226,60.66741943359375,-557.929443359375,0.0033981651067733765,0.04369836673140526,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
42,1553331982.8735132,4201,0.01649364084005356,6.020833492279053,0.18127930164337158,-0.048519235104322433,-0.11889628320932388,-5.682056427001953,0.18171297013759613,0.33796295523643494,0.06466512382030487,0.5723379850387573,0.08775981515645981,0.6458333134651184,0.11778291314840317,0.5891203880310059,0.11316397041082382,0.5208333134651184,0.20554272830486298,0.59375,0.3441108465194702,0.5433063507080078,0.1555042266845703,0.42592594027519226,0.11316397041082382,0.7679398059844971,0.24249422550201416,0.7824074029922485,0.27020785212516785,0.7239583134651184,0.2563510537147522,0.6603009104728699,0.35796767473220825,0.7332175970077515,0.43879908323287964,0.6822916865348816,0.2798306345939636,-642.8895874023438,-619.4845581054688,0.9635940194129944,63.62420654296875,-555.8603515625,0.003210407216101885,0.043338749557733536,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
43,1553332115.8379674,4301,0.015408338978886604,6.010416507720947,0.16540062427520752,-0.049212682992219925,-0.12382101267576218,-5.754051685333252,0.16377314925193787,0.34143519401550293,0.06697459518909454,0.5474537014961243,0.08314087986946106,0.6707175970077515,0.12240184843540192,0.5821759104728699,0.10392609983682632,0.5399305820465088,0.20785219967365265,0.5891203880310059,0.32332563400268555,0.5451388955116272,0.15127021074295044,0.42592594027519226,0.1062355637550354,0.7708333134651184,0.23556582629680634,0.7795138955116272,0.2655889093875885,0.7216435074806213,0.25173211097717285,0.6834490895271301,0.35796767473220825,0.7141203880310059,0.4249422550201416,0.6825810074806213,0.27367204427719116,-640.258056640625,-616.4013671875,0.9627389311790466,62.0172119140625,-554.3841552734375,0.003017212962731719,0.04307994619011879,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
44,1553332244.4276657,4401,0.013977636583149433,5.998263835906982,0.12904813885688782,-0.04990806430578232,-0.11701234430074692,-5.825910568237305,0.1510416716337204,0.33101850748062134,0.06466512382030487,0.5839120149612427,0.10392609983682632,0.6689814925193787,0.12009237706661224,0.5688657164573669,0.11316397041082382,0.46469905972480774,0.17551963031291962,0.5694444179534912,0.28637412190437317,0.5311535596847534,0.14395688474178314,0.41782405972480774,0.1154734417796135,0.7887731194496155,0.24480369687080383,0.7835648059844971,0.2586604952812195,0.71875,0.2401847541332245,0.6336805820465088,0.3117782771587372,0.7008101940155029,0.3879907727241516,0.6739004850387573,0.2598152458667755,-642.8079223632812,-618.1970825195312,0.9617135524749756,59.50390625,-558.6931762695312,0.0027727715205401182,0.04330632463097572,0,0,64,RBM,702,1000,NoRegularization-0.0,Adam-0.02-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.02-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553326525.19484/events.out.tfevents.1553326528.paulo-notebook
