evaluate,wall_time,step,measure/reconstruction/error,measure/activation/mean,measure/activation/std,measure/parameters/W/mean,measure/parameters/b_h/mean,measure/parameters/b_v/mean,measure/reconstruction_1/hamming,details/measure/top-1/evaluate-0/train,details/measure/top-1/evaluate-0/validation,details/measure/top-1/evaluate-1/train,details/measure/top-1/evaluate-1/validation,details/measure/top-1/evaluate-2/train,details/measure/top-1/evaluate-2/validation,details/measure/top-1/evaluate-3/train,details/measure/top-1/evaluate-3/validation,details/measure/top-1/evaluate-4/train,details/measure/top-1/evaluate-4/validation,details/measure/top-1/evaluate-5/train,details/measure/top-1/evaluate-5/validation,measure/evaluate/top-1/RMSE_train,measure/evaluate/top-1/RMSE_validation,measure/evaluate/top-1/train,measure/evaluate/top-1/validation,details/measure/top-5/evaluate-0/train,details/measure/top-5/evaluate-0/validation,details/measure/top-5/evaluate-1/train,details/measure/top-5/evaluate-1/validation,details/measure/top-5/evaluate-2/train,details/measure/top-5/evaluate-2/validation,details/measure/top-5/evaluate-3/train,details/measure/top-5/evaluate-3/validation,details/measure/top-5/evaluate-4/train,details/measure/top-5/evaluate-4/validation,details/measure/top-5/evaluate-5/train,details/measure/top-5/evaluate-5/validation,measure/evaluate/top-5/RMSE_train,measure/evaluate/top-5/RMSE_validation,measure/evaluate/top-5/train,measure/evaluate/top-5/validation,details/measure/expectation/normalized/evaluate-0/train,details/measure/expectation/normalized/evaluate-0/validation,details/measure/expectation/normalized/evaluate-1/train,details/measure/expectation/normalized/evaluate-1/validation,details/measure/expectation/normalized/evaluate-2/train,details/measure/expectation/normalized/evaluate-2/validation,details/measure/expectation/normalized/evaluate-3/train,details/measure/expectation/normalized/evaluate-3/validation,details/measure/expectation/normalized/evaluate-4/train,details/measure/expectation/normalized/evaluate-4/validation,details/measure/expectation/normalized/evaluate-5/train,details/measure/expectation/normalized/evaluate-5/validation,measure/evaluate/expectation/normalized/RMSE_train,measure/evaluate/expectation/normalized/RMSE_validation,measure/evaluate/expectation/normalized/train,measure/evaluate/expectation/normalized/validation,kfold,kfold-intern,batch_size,class,visible_size,hidden_size,regularization,learning_rate,sampling_method,momentum,path
9,1550433894.9805026,10,0.11028654873371124,6.6543779373168945,14.45132064819336,-0.21138817071914673,-3.382784843444824,-0.3569357097148895,3.1843318939208984,0.19486504793167114,0.1631578952074051,0.16260698437690735,0.1342105269432068,0.19684003293514252,0.1473684161901474,0.2699144184589386,0.19736842811107635,0.25016456842422485,0.2184210568666458,0.3179723620414734,0.2631579041481018,0.1145058274269104,0.11782246083021164,0.23206056654453278,0.18728069961071014,0.394996702671051,0.3052631616592407,0.3989466726779938,0.3499999940395355,0.3969717025756836,0.34736841917037964,0.49440422654151917,0.3657894730567932,0.507570743560791,0.4421052634716034,0.5701119303703308,0.4868420958518982,0.20833265781402588,0.21149598062038422,0.4605003297328949,0.38289472460746765,0.0032916392665356398,0.0,0.005924950819462538,0.010526316240429878,0.017116524279117584,0.018421052023768425,0.020408162847161293,0.007894736714661121,0.012508229352533817,0.02368421107530594,0.018433179706335068,0.007894736714661121,0.12989427149295807,0.12999549508094788,0.012947114184498787,0.011403508484363556,0,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=0/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550433829.0225735/events.out.tfevents.1550433834.paulo-notebook
10,1550433899.558505,11,0.1096811592578888,6.793943405151367,12.92727279663086,-0.21036741137504578,-3.4149954319000244,-0.3700031042098999,3.1165239810943604,0.2455562800168991,0.1473684161901474,0.20276497304439545,0.17105263471603394,0.1902567446231842,0.1315789520740509,0.2843976318836212,0.21052631735801697,0.26728111505508423,0.22631579637527466,0.3423304855823517,0.27368420362472534,0.11274969577789307,0.11736669391393661,0.255431205034256,0.19342105090618134,0.4746543765068054,0.37631580233573914,0.40750494599342346,0.34473684430122375,0.4035549759864807,0.3131578862667084,0.5069124698638916,0.3684210479259491,0.4832126498222351,0.4263157844543457,0.6003950238227844,0.4973684251308441,0.2075575739145279,0.21130187809467316,0.47937238216400146,0.3877193033695221,0.0019749836064875126,0.0,0.009874917566776276,0.005263158120214939,0.017774851992726326,0.005263158120214939,0.00789993442595005,0.018421052023768425,0.01909150741994381,0.015789473429322243,0.02304147556424141,0.007894736714661121,0.1298723965883255,0.13016872107982635,0.013276278041303158,0.008771929889917374,0,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=0/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550433829.0225735/events.out.tfevents.1550433834.paulo-notebook
11,1550433905.3879774,12,0.10612655431032181,6.313364028930664,9.269806861877441,-0.20962557196617126,-3.4231410026550293,-0.3822474777698517,3.042133092880249,0.25082290172576904,0.17894737422466278,0.205398291349411,0.1631578952074051,0.1737985461950302,0.11052631586790085,0.24753126502037048,0.1894736886024475,0.3173140287399292,0.2631579041481018,0.3732718825340271,0.28947368264198303,0.11224967986345291,0.11692103743553162,0.2613561451435089,0.19912280142307281,0.48913758993148804,0.371052622795105,0.44371297955513,0.35789474844932556,0.3890717625617981,0.2763157784938812,0.5023041367530823,0.339473694562912,0.5773535370826721,0.4868420958518982,0.5977616906166077,0.4868420958518982,0.2067076563835144,0.21134603023529053,0.4998902678489685,0.38640350103378296,0.0026333113200962543,0.0026315790601074696,0.00789993442595005,0.005263158120214939,0.015141540206968784,0.02631578966975212,0.016458196565508842,0.021052632480859756,0.0138248847797513,0.010526316240429878,0.01119157299399376,0.005263158120214939,0.13001003861427307,0.12996633350849152,0.01119157299399376,0.01184210553765297,0,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=0/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550433829.0225735/events.out.tfevents.1550433834.paulo-notebook
12,1550433910.9781346,13,0.10697587579488754,6.669519424438477,9.22850513458252,-0.2089259922504425,-3.463075637817383,-0.3913896381855011,3.06649112701416,0.2541145384311676,0.15263158082962036,0.19354838132858276,0.1342105269432068,0.20934826135635376,0.14473684132099152,0.24094799160957336,0.1631578952074051,0.2692560851573944,0.1921052634716034,0.2857142984867096,0.1921052634716034,0.113792784512043,0.11959290504455566,0.24215492606163025,0.1631578952074051,0.4766293466091156,0.3499999940395355,0.42396312952041626,0.34736841917037964,0.43383803963661194,0.28947368264198303,0.48650428652763367,0.33421051502227783,0.5167873501777649,0.40789473056793213,0.5668202638626099,0.4736842215061188,0.20737160742282867,0.21213455498218536,0.4840904176235199,0.36710527539253235,0.0032916392665356398,0.0026315790601074696,0.017116524279117584,0.007894736714661121,0.017116524279117584,0.018421052023768425,0.0138248847797513,0.015789473429322243,0.017116524279117584,0.010526316240429878,0.009874917566776276,0.010526316240429878,0.12988729774951935,0.13002486526966095,0.01305683609098196,0.010964912362396717,0,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=0/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550433829.0225735/events.out.tfevents.1550433834.paulo-notebook
13,1550433915.971727,14,0.10644859820604324,6.5865702629089355,11.569692611694336,-0.20830510556697845,-3.5089001655578613,-0.4013485014438629,3.1046741008758545,0.22448979318141937,0.15526315569877625,0.21658986806869507,0.17105263471603394,0.16194865107536316,0.09210526198148727,0.21593153476715088,0.12368421256542206,0.3107307553291321,0.22631579637527466,0.3719552457332611,0.2657894790172577,0.11308008432388306,0.11886746436357498,0.25027430057525635,0.17236842215061188,0.4430546462535858,0.3499999940395355,0.44700461626052856,0.3526315689086914,0.41013824939727783,0.2526315748691559,0.4753127098083496,0.339473694562912,0.5628703236579895,0.4552631676197052,0.5905200839042664,0.4842105209827423,0.2071959525346756,0.21191293001174927,0.48815008997917175,0.3723684251308441,0.0026333113200962543,0.0026315790601074696,0.004608294926583767,0.01315789483487606,0.021066490560770035,0.015789473429322243,0.02304147556424141,0.018421052023768425,0.0157998688519001,0.015789473429322243,0.0065832785330712795,0.015789473429322243,0.12993718683719635,0.1298518031835556,0.012288786470890045,0.0135964909568429,0,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=0/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550433829.0225735/events.out.tfevents.1550433834.paulo-notebook
14,1550433920.2710235,15,0.10383976995944977,6.47531270980835,9.80831241607666,-0.20762139558792114,-3.5209298133850098,-0.4106251895427704,3.0111916065216064,0.21922317147254944,0.14473684132099152,0.22712311148643494,0.15789473056793213,0.205398291349411,0.12631578743457794,0.28242263197898865,0.1894736886024475,0.3159973621368408,0.24473683536052704,0.3436471223831177,0.23157894611358643,0.11197042465209961,0.11817359924316406,0.26563528180122375,0.1824561357498169,0.4990125000476837,0.36315789818763733,0.44173797965049744,0.3368421196937561,0.4371296763420105,0.2789473831653595,0.5431205034255981,0.34210526943206787,0.5813034772872925,0.4710526168346405,0.5760368704795837,0.4842105209827423,0.20616976916790009,0.21163135766983032,0.5130568146705627,0.37938597798347473,0.0013166556600481272,0.0,0.009874917566776276,0.010526316240429878,0.017116524279117584,0.007894736714661121,0.017774851992726326,0.028947368264198303,0.014483212493360043,0.0026315790601074696,0.00789993442595005,0.007894736714661121,0.1299954354763031,0.13011033833026886,0.011411015875637531,0.009649123065173626,0,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=0/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550433829.0225735/events.out.tfevents.1550433834.paulo-notebook
15,1550433925.1136138,16,0.10275488346815109,6.412771701812744,8.774322509765625,-0.20724986493587494,-3.5337772369384766,-0.41938263177871704,2.953258752822876,0.28834760189056396,0.1894736886024475,0.19684003293514252,0.1315789520740509,0.20013166964054108,0.11578947305679321,0.26662278175354004,0.15000000596046448,0.32916390895843506,0.21315789222717285,0.24753126502037048,0.14210526645183563,0.11281058937311172,0.12001717835664749,0.2547728717327118,0.1570175439119339,0.5154706835746765,0.3684210479259491,0.44042134284973145,0.3236842155456543,0.4628044664859772,0.3078947365283966,0.5299538969993591,0.3368421196937561,0.5747202038764954,0.4131578803062439,0.5358788967132568,0.40263158082962036,0.2063073366880417,0.21247752010822296,0.5098749399185181,0.3587719202041626,0.0019749836064875126,0.0,0.00789993442595005,0.010526316240429878,0.0157998688519001,0.021052632480859756,0.017116524279117584,0.015789473429322243,0.01119157299399376,0.02368421107530594,0.010533245280385017,0.018421052023768425,0.13003884255886078,0.12976455688476562,0.01075268816202879,0.01491228025406599,0,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=0/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550433829.0225735/events.out.tfevents.1550433834.paulo-notebook
16,1550433929.3639941,17,0.1029827892780304,6.50888729095459,8.634383201599121,-0.20674358308315277,-3.569596290588379,-0.4265937805175781,2.9736669063568115,0.24423962831497192,0.12105263024568558,0.23633970320224762,0.1473684161901474,0.20013166964054108,0.1342105269432068,0.21988150477409363,0.12105263024568558,0.3311389088630676,0.2210526317358017,0.25938117504119873,0.15526315569877625,0.11329519003629684,0.12051505595445633,0.24851876497268677,0.15000000596046448,0.48189598321914673,0.3263157904148102,0.4917708933353424,0.32894736528396606,0.47399604320526123,0.2684210538864136,0.48716261982917786,0.2657894790172577,0.6109282374382019,0.4710526168346405,0.5859118103981018,0.46315789222717285,0.2058025747537613,0.21265053749084473,0.5219442844390869,0.35394737124443054,0.0013166556600481272,0.005263158120214939,0.01974983513355255,0.005263158120214939,0.02238314598798752,0.01315789483487606,0.024358130991458893,0.01315789483487606,0.014483212493360043,0.01315789483487606,0.012508229352533817,0.01315789483487606,0.12970611453056335,0.13005392253398895,0.0157998688519001,0.010526316240429878,0,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=0/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550433829.0225735/events.out.tfevents.1550433834.paulo-notebook
17,1550433934.023383,18,0.099669449031353,6.235023021697998,7.2620744705200195,-0.2064659297466278,-3.5859375,-0.4354288876056671,3.0217247009277344,0.3021724820137024,0.15789473056793213,0.238973006606102,0.13684210181236267,0.21922317147254944,0.13947369158267975,0.28966423869132996,0.1605263203382492,0.32192233204841614,0.1921052634716034,0.24423962831497192,0.1342105269432068,0.11171992868185043,0.12028253823518753,0.2693658173084259,0.1535087674856186,0.5490454435348511,0.3842105269432068,0.4911125600337982,0.27105262875556946,0.4930875599384308,0.30263158679008484,0.5345622301101685,0.3236842155456543,0.5977616906166077,0.4368421137332916,0.554970383644104,0.39210525155067444,0.2051934450864792,0.2127530723810196,0.5367566347122192,0.35175439715385437,0.0006583278300240636,0.0026315790601074696,0.0157998688519001,0.007894736714661121,0.017774851992726326,0.010526316240429878,0.017116524279117584,0.018421052023768425,0.01974983513355255,0.010526316240429878,0.009216589853167534,0.007894736714661121,0.129865363240242,0.13011141121387482,0.013385999947786331,0.009649123065173626,0,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=0/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550433829.0225735/events.out.tfevents.1550433834.paulo-notebook
18,1550433938.9362583,19,0.09969296306371689,6.3831467628479,6.972355365753174,-0.2061120867729187,-3.6145617961883545,-0.4420180022716522,2.9512836933135986,0.33048057556152344,0.19473683834075928,0.23238973319530487,0.11315789818763733,0.23436471819877625,0.12105263024568558,0.27320605516433716,0.13947369158267975,0.3416721522808075,0.20789474248886108,0.3265306055545807,0.18684209883213043,0.11012857407331467,0.11976181715726852,0.28977397084236145,0.1605263203382492,0.5760368704795837,0.40789473056793213,0.49572086334228516,0.2815789580345154,0.5016458034515381,0.2631579041481018,0.5668202638626099,0.3210526406764984,0.6385779976844788,0.4447368383407593,0.6043449640274048,0.44736841320991516,0.20405592024326324,0.2123734951019287,0.5638577938079834,0.36096492409706116,0.003949967212975025,0.0,0.014483212493360043,0.007894736714661121,0.010533245280385017,0.010526316240429878,0.013166557066142559,0.018421052023768425,0.026333114132285118,0.03421052545309067,0.011849901638925076,0.005263158120214939,0.12986533343791962,0.12990789115428925,0.013385999947786331,0.012719297781586647,0,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=0/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550433829.0225735/events.out.tfevents.1550433834.paulo-notebook
19,1550433945.2635937,20,0.09783665835857391,6.341671943664551,6.651525974273682,-0.2057187557220459,-3.618377447128296,-0.4499398171901703,2.849242925643921,0.2620144784450531,0.1605263203382492,0.2718893885612488,0.1473684161901474,0.2626728117465973,0.12105263024568558,0.35286372900009155,0.18684209883213043,0.3423304855823517,0.19473683834075928,0.2718893885612488,0.1631578952074051,0.10981941968202591,0.11965346336364746,0.2939433753490448,0.16228070855140686,0.5174456834793091,0.3368421196937561,0.5213956832885742,0.31578946113586426,0.5457537770271301,0.3052631616592407,0.6267281174659729,0.339473694562912,0.6069782972335815,0.42105263471603394,0.6096115708351135,0.42105263471603394,0.2037460207939148,0.212563157081604,0.5713188648223877,0.3565789461135864,0.0019749836064875126,0.0026315790601074696,0.015141540206968784,0.005263158120214939,0.01119157299399376,0.010526316240429878,0.010533245280385017,0.018421052023768425,0.017116524279117584,0.01315789483487606,0.01119157299399376,0.010526316240429878,0.13001003861427307,0.13008253276348114,0.01119157299399376,0.010087719187140465,0,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=0/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550433829.0225735/events.out.tfevents.1550433834.paulo-notebook
20,1550433952.5096161,21,0.09786541014909744,6.46675443649292,7.811763286590576,-0.205548495054245,-3.635092258453369,-0.45635634660720825,2.90849232673645,0.205398291349411,0.12368421256542206,0.2626728117465973,0.13684210181236267,0.2455562800168991,0.11578947305679321,0.2949308753013611,0.15526315569877625,0.3403554856777191,0.18157894909381866,0.2376563549041748,0.11052631586790085,0.11208387464284897,0.12142608314752579,0.26442834734916687,0.13728070259094238,0.4614878296852112,0.2973684072494507,0.5312705636024475,0.31578946113586426,0.5187623500823975,0.28421053290367126,0.5951283574104309,0.3131578862667084,0.6260697841644287,0.42105263471603394,0.5753785371780396,0.38684210181236267,0.2045779973268509,0.2133718580007553,0.5513495802879333,0.3364035189151764,0.0019749836064875126,0.005263158120214939,0.017774851992726326,0.007894736714661121,0.021066490560770035,0.018421052023768425,0.015141540206968784,0.018421052023768425,0.021724818274378777,0.01315789483487606,0.014483212493360043,0.01315789483487606,0.1297353059053421,0.12990954518318176,0.015360983088612556,0.012719297781586647,0,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=0/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550433829.0225735/events.out.tfevents.1550433834.paulo-notebook
21,1550433958.187314,22,0.09679107367992401,6.417379856109619,7.176680564880371,-0.20539160072803497,-3.6531450748443604,-0.46270647644996643,2.8768928050994873,0.2600395083427429,0.12368421256542206,0.25938117504119873,0.1473684161901474,0.271231085062027,0.13684210181236267,0.2916392385959625,0.13684210181236267,0.36076366901397705,0.1894736886024475,0.25016456842422485,0.13684210181236267,0.11073100566864014,0.12087246030569077,0.28220319747924805,0.14517544209957123,0.5187623500823975,0.3078947365283966,0.5464121103286743,0.30000001192092896,0.5385121703147888,0.2973684072494507,0.5951283574104309,0.2789473831653595,0.6352863907814026,0.40789473056793213,0.5957866907119751,0.3947368562221527,0.20373372733592987,0.2135823518037796,0.5716480016708374,0.33114033937454224,0.0019749836064875126,0.0,0.017116524279117584,0.01315789483487606,0.02304147556424141,0.010526316240429878,0.016458196565508842,0.01315789483487606,0.017774851992726326,0.02368421107530594,0.017116524279117584,0.007894736714661121,0.12972088158130646,0.12999564409255981,0.015580425970256329,0.011403508484363556,0,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=0/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550433829.0225735/events.out.tfevents.1550433834.paulo-notebook
22,1550433964.573524,23,0.09570956975221634,6.431862831115723,7.696310043334961,-0.20527297258377075,-3.672257661819458,-0.46809425950050354,2.8518762588500977,0.2718893885612488,0.11578947305679321,0.26662278175354004,0.12631578743457794,0.28044766187667847,0.1184210553765297,0.31994733214378357,0.1315789520740509,0.4048716127872467,0.23157894611358643,0.31270572543144226,0.1763157844543457,0.10858434438705444,0.12050285935401917,0.3094140887260437,0.15000000596046448,0.5148123502731323,0.28421053290367126,0.5608953237533569,0.3052631616592407,0.5727452039718628,0.2684210538864136,0.6109282374382019,0.2684210538864136,0.7011191844940186,0.4447368383407593,0.6135615706443787,0.4131578803062439,0.20271556079387665,0.21359038352966309,0.5956769585609436,0.3307017683982849,0.0019749836064875126,0.0,0.012508229352533817,0.010526316240429878,0.02238314598798752,0.010526316240429878,0.015141540206968784,0.028947368264198303,0.03094140812754631,0.03421052545309067,0.0138248847797513,0.005263158120214939,0.12968409061431885,0.12976300716400146,0.016129031777381897,0.01491228025406599,0,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=0/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550433829.0225735/events.out.tfevents.1550433834.paulo-notebook
23,1550433969.9079375,24,0.0924195945262909,6.085582733154297,5.519996166229248,-0.20528952777385712,-3.684154748916626,-0.4742940366268158,2.85845947265625,0.25806450843811035,0.11578947305679321,0.28900593519210815,0.1315789520740509,0.26728111505508423,0.10789473354816437,0.3173140287399292,0.1184210553765297,0.4134298861026764,0.20000000298023224,0.29032257199287415,0.14210526645183563,0.10884666442871094,0.12151152640581131,0.30590301752090454,0.13596491515636444,0.5431205034255981,0.28421053290367126,0.5635286569595337,0.28421053290367126,0.5497037768363953,0.24210526049137115,0.6102699041366577,0.2657894790172577,0.7169190049171448,0.4289473593235016,0.6221198439598083,0.4000000059604645,0.20249222218990326,0.21411673724651337,0.6009436249732971,0.3175438642501831,0.003949967212975025,0.0,0.014483212493360043,0.018421052023768425,0.016458196565508842,0.007894736714661121,0.01909150741994381,0.021052632480859756,0.014483212493360043,0.015789473429322243,0.01119157299399376,0.010526316240429878,0.1298729032278061,0.12993796169757843,0.013276278041303158,0.012280701659619808,0,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=0/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550433829.0225735/events.out.tfevents.1550433834.paulo-notebook
24,1550433974.9309297,25,0.09307178109884262,6.46675443649292,5.798597812652588,-0.2051047682762146,-3.6957671642303467,-0.4790075123310089,2.78341007232666,0.2699144184589386,0.13684210181236267,0.29098090529441833,0.13684210181236267,0.31533902883529663,0.11578947305679321,0.33574721217155457,0.15263158082962036,0.41606318950653076,0.19473683834075928,0.2863726019859314,0.12368421256542206,0.10781735181808472,0.12099185585975647,0.3190695643424988,0.14342105388641357,0.5556287169456482,0.31842106580734253,0.5885450839996338,0.27368420362472534,0.6082949042320251,0.28684210777282715,0.6398946642875671,0.28421053290367126,0.7024357914924622,0.4000000059604645,0.6240947842597961,0.4289473593235016,0.20170067250728607,0.21354307234287262,0.6198156476020813,0.33201754093170166,0.003949967212975025,0.0,0.012508229352533817,0.015789473429322243,0.018433179706335068,0.02368421107530594,0.01909150741994381,0.018421052023768425,0.018433179706335068,0.018421052023768425,0.021066490560770035,0.007894736714661121,0.129721000790596,0.12982231378555298,0.015580425970256329,0.014035088010132313,0,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=0/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550433829.0225735/events.out.tfevents.1550433834.paulo-notebook
25,1550433979.9966686,26,0.09088995307683945,6.233706474304199,5.547092914581299,-0.2052321434020996,-3.704353094100952,-0.4849350154399872,2.7169189453125,0.3028308153152466,0.12368421256542206,0.2929559051990509,0.12368421256542206,0.29888084530830383,0.09473684430122375,0.3554970324039459,0.1315789520740509,0.43976300954818726,0.21052631735801697,0.29690584540367126,0.1473684161901474,0.10683885961771011,0.1213192418217659,0.3311389088630676,0.13859649002552032,0.6142199039459229,0.31578946113586426,0.5898617506027222,0.25526314973831177,0.6003950238227844,0.25,0.6451612710952759,0.27105262875556946,0.7544437050819397,0.4447368383407593,0.6326530575752258,0.3947368562221527,0.2008623629808426,0.21393977105617523,0.6394557952880859,0.32192981243133545,0.003949967212975025,0.0026315790601074696,0.018433179706335068,0.007894736714661121,0.016458196565508842,0.01315789483487606,0.018433179706335068,0.01315789483487606,0.024358130991458893,0.01315789483487606,0.0157998688519001,0.018421052023768425,0.12967754900455475,0.12999607622623444,0.016238752752542496,0.011403508484363556,0,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=0/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550433829.0225735/events.out.tfevents.1550433834.paulo-notebook
26,1550433985.1946778,27,0.09043482691049576,6.289005756378174,4.970456123352051,-0.20505639910697937,-3.710728406906128,-0.4904795289039612,2.755760431289673,0.3173140287399292,0.13684210181236267,0.3113890588283539,0.10526315867900848,0.3001975119113922,0.10789473354816437,0.3311389088630676,0.11315789818763733,0.39433836936950684,0.18684209883213043,0.2547728717327118,0.11315789818763733,0.10790666192770004,0.12212979793548584,0.318191796541214,0.12719298899173737,0.5720868706703186,0.30000001192092896,0.601711630821228,0.2684210538864136,0.6109282374382019,0.2631579041481018,0.651744544506073,0.2657894790172577,0.7103357315063477,0.40526315569877625,0.5325872302055359,0.3078947365283966,0.20197445154190063,0.21475553512573242,0.6132323741912842,0.3017543852329254,0.005924950819462538,0.0026315790601074696,0.01909150741994381,0.015789473429322243,0.01909150741994381,0.021052632480859756,0.02304147556424141,0.015789473429322243,0.029624752700328827,0.015789473429322243,0.016458196565508842,0.01315789483487606,0.12950365245342255,0.12982283532619476,0.018872065469622612,0.014035088010132313,0,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=0/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550433829.0225735/events.out.tfevents.1550433834.paulo-notebook
27,1550433989.6993747,28,0.08882351964712143,6.188940048217773,5.667396068572998,-0.20529429614543915,-3.725984811782837,-0.49566781520843506,2.747202157974243,0.32126399874687195,0.1342105269432068,0.35944700241088867,0.14473684132099152,0.32126399874687195,0.12894736230373383,0.37722185254096985,0.11315789818763733,0.4364713728427887,0.19736842811107635,0.2679394483566284,0.12105263024568558,0.1055433377623558,0.12123739719390869,0.34726792573928833,0.13991227746009827,0.6471362709999084,0.3368421196937561,0.6326530575752258,0.27105262875556946,0.617511510848999,0.25526314973831177,0.6695194244384766,0.2763157784938812,0.7445688247680664,0.4000000059604645,0.5431205034255981,0.2921052575111389,0.20073354244232178,0.2146158665418625,0.6424182653427124,0.3052631616592407,0.008558262139558792,0.0,0.02238314598798752,0.015789473429322243,0.013166557066142559,0.007894736714661121,0.028308097273111343,0.010526316240429878,0.029624752700328827,0.01315789483487606,0.014483212493360043,0.007894736714661121,0.12946723401546478,0.13014017045497894,0.019420672208070755,0.009210526011884212,0,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=0/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550433829.0225735/events.out.tfevents.1550433834.paulo-notebook
