evaluate,wall_time,step,measure/reconstruction/hamming,details/measure/top-1/evaluate-0/train,details/measure/top-1/evaluate-0/validation,details/measure/top-1/evaluate-1/train,details/measure/top-1/evaluate-1/validation,details/measure/top-1/evaluate-2/train,details/measure/top-1/evaluate-2/validation,details/measure/top-1/evaluate-3/train,details/measure/top-1/evaluate-3/validation,details/measure/top-1/evaluate-4/train,details/measure/top-1/evaluate-4/validation,details/measure/top-1/evaluate-5/train,details/measure/top-1/evaluate-5/validation,measure/evaluate/top-1/train,measure/evaluate/top-1/validation,details/measure/top-5/evaluate-0/train,details/measure/top-5/evaluate-0/validation,details/measure/top-5/evaluate-1/train,details/measure/top-5/evaluate-1/validation,details/measure/top-5/evaluate-2/train,details/measure/top-5/evaluate-2/validation,details/measure/top-5/evaluate-3/train,details/measure/top-5/evaluate-3/validation,details/measure/top-5/evaluate-4/train,details/measure/top-5/evaluate-4/validation,details/measure/top-5/evaluate-5/train,details/measure/top-5/evaluate-5/validation,measure/evaluate/top-5/train,measure/evaluate/top-5/validation,measure/evaluate/Free/mean_free_energy_train,measure/evaluate/Free/mean_free_energy_validation,measure/evaluate/Free/ratio_mean_free_energy,measure/evaluate/Free/mean_free_energy_gap,measure/evaluate/Free/mean_free_energy_noisy,measure/evaluate/reconstruction/RMSE_train,measure/evaluate/reconstruction/RMSE_validation,kfold,kfold-intern,batch_size,class,visible_size,hidden_size,regularization,learning_rate,sampling_method,momentum,path
10,1557084784.7376456,11,2.9298624992370605,0.3759942054748535,0.3959537446498871,0.12147505581378937,0.12138728052377701,0.1677512675523758,0.15606936812400818,0.23933477699756622,0.3150289058685303,0.43745481967926025,0.4219653308391571,0.5213304162025452,0.5520231127738953,0.3105567693710327,0.32707127928733826,0.5878524780273438,0.5809248685836792,0.35574838519096375,0.32658958435058594,0.349240779876709,0.323699414730072,0.42805495858192444,0.4624277353286743,0.6059291362762451,0.5549132823944092,0.7049891352653503,0.7398843765258789,0.5053024888038635,0.4980732202529907,0.3792378604412079,1.0021758079528809,2.6426048278808594,16.998506546020508,18.000682830810547,0.08022121340036392,0.08000782132148743,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
11,1557084793.2680144,12,2.946493148803711,0.3803326189517975,0.4017341136932373,0.13304410874843597,0.12716762721538544,0.16992045938968658,0.15606936812400818,0.24078090488910675,0.30924856662750244,0.4345625340938568,0.4190751314163208,0.5408532023429871,0.5780346989631653,0.3165823221206665,0.33188825845718384,0.6037599444389343,0.6011560559272766,0.3665943741798401,0.3179190754890442,0.36153289675712585,0.3208092451095581,0.4266088306903839,0.46531790494918823,0.6052060723304749,0.5549132823944092,0.7187274098396301,0.7225433588027954,0.5137382745742798,0.4971098303794861,1.1900922060012817,1.9208531379699707,1.614037275314331,17.550975799560547,19.47182846069336,0.08000368624925613,0.07972778379917145,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
12,1557084801.9343927,13,2.938539505004883,0.38467100262641907,0.41040462255477905,0.12147505581378937,0.12427745759487152,0.16413593292236328,0.1416184902191162,0.24511930346488953,0.323699414730072,0.4403470754623413,0.42774567008018494,0.48590022325515747,0.5057803392410278,0.306941419839859,0.32225432991981506,0.5958062410354614,0.5809248685836792,0.36153289675712585,0.32947975397109985,0.3665943741798401,0.3179190754890442,0.44540852308273315,0.46820810437202454,0.5994215607643127,0.5578034520149231,0.7201735377311707,0.7341040372848511,0.5148228406906128,0.4980732202529907,1.863072395324707,2.5874617099761963,1.3888143301010132,17.6867618560791,20.27422332763672,0.07975736260414124,0.07944917678833008,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
13,1557084810.7571588,14,2.9681851863861084,0.39117860794067383,0.4046242833137512,0.13738250732421875,0.11560693383216858,0.16847433149814606,0.13294798135757446,0.24801157414913177,0.323699414730072,0.4425162672996521,0.424855500459671,0.5061460733413696,0.5317919254302979,0.31561821699142456,0.32225432991981506,0.5914677977561951,0.6011560559272766,0.36370208859443665,0.3208092451095581,0.35936370491981506,0.323699414730072,0.4446854591369629,0.4797687828540802,0.6146059036254883,0.5722543597221375,0.7201735377311707,0.7225433588027954,0.5156664252281189,0.5033718943595886,2.7565698623657227,3.5504722595214844,1.28800368309021,17.862001419067383,21.412473678588867,0.0795125737786293,0.07928106188774109,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
14,1557084820.3246589,15,2.9276933670043945,0.39045554399490356,0.40751445293426514,0.14678235352039337,0.13583815097808838,0.16992045938968658,0.16473987698554993,0.24801157414913177,0.30924856662750244,0.4345625340938568,0.43063583970069885,0.5112075209617615,0.5289017558097839,0.3168233335018158,0.32947975397109985,0.5958062410354614,0.6040462255477905,0.3629790246486664,0.323699414730072,0.36731743812561035,0.3439306318759918,0.4446854591369629,0.4797687828540802,0.6203904747962952,0.5664739608764648,0.710050642490387,0.7167630195617676,0.5168715119361877,0.5057803392410278,2.7969062328338623,3.5717999935150146,1.277053952217102,18.071317672729492,21.643117904663086,0.0792664885520935,0.0789116621017456,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
15,1557084830.4639018,16,2.994938611984253,0.3919016718864441,0.4046242833137512,0.13738250732421875,0.13583815097808838,0.17642804980278015,0.15317918360233307,0.243673175573349,0.3150289058685303,0.4389009475708008,0.4190751314163208,0.5133767127990723,0.5375722646713257,0.31694385409355164,0.3275529742240906,0.6008676886558533,0.5838150382041931,0.37888649106025696,0.3439306318759918,0.3796095550060272,0.338150292634964,0.4461315870285034,0.47109827399253845,0.6167751550674438,0.586705207824707,0.7295733690261841,0.7398843765258789,0.525307297706604,0.510597288608551,3.8262805938720703,4.566032409667969,1.1933344602584839,18.192777633666992,22.75881004333496,0.07905928790569305,0.07869860529899597,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
16,1557084839.2152586,17,2.9631235599517822,0.3962400555610657,0.4017341136932373,0.13955169916152954,0.11849711090326309,0.16630513966083527,0.15606936812400818,0.24439623951911926,0.3208092451095581,0.44323933124542236,0.41040462255477905,0.5300072431564331,0.5520231127738953,0.31995663046836853,0.32658958435058594,0.6073752641677856,0.5838150382041931,0.3875632584095001,0.32947975397109985,0.36587128043174744,0.338150292634964,0.4483008086681366,0.46531790494918823,0.6174982190132141,0.5751445293426514,0.7274041771888733,0.7138728499412537,0.5256688594818115,0.5009633898735046,3.5032424926757812,4.44497013092041,1.2688159942626953,18.749950408935547,23.19491958618164,0.07881242036819458,0.07851903885602951,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
17,1557084848.5918345,18,2.952277660369873,0.3962400555610657,0.3988439440727234,0.13521330058574677,0.11271676421165466,0.17642804980278015,0.17052023112773895,0.24656543135643005,0.323699414730072,0.43962401151657104,0.43063583970069885,0.5177150964736938,0.5375722646713257,0.31863099336624146,0.32899805903434753,0.6044830083847046,0.586705207824707,0.3803326189517975,0.338150292634964,0.3796095550060272,0.3439306318759918,0.45336225628852844,0.46820810437202454,0.6182212829589844,0.5693641901016235,0.735357940196991,0.7196531891822815,0.5285611152648926,0.5043352842330933,4.027003288269043,4.933740615844727,1.2251642942428589,18.81748390197754,23.751224517822266,0.07856918126344681,0.07828962802886963,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
18,1557084858.3080513,19,2.955893039703369,0.4114244282245636,0.4046242833137512,0.1561822146177292,0.14450867474079132,0.18004338443279266,0.15606936812400818,0.2516269087791443,0.32658958435058594,0.4439623951911926,0.43063583970069885,0.524222731590271,0.5433526039123535,0.32791033387184143,0.33429673314094543,0.6080983281135559,0.5838150382041931,0.38539406657218933,0.34971097111701965,0.3919016718864441,0.338150292634964,0.4656543731689453,0.5,0.6247288584709167,0.5722543597221375,0.7274041771888733,0.7225433588027954,0.5338636040687561,0.5110790133476257,4.478694915771484,5.426157474517822,1.2115488052368164,18.956815719604492,24.382972717285156,0.07841148227453232,0.07806767523288727,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
19,1557084866.988647,20,2.9631235599517822,0.39696311950683594,0.41040462255477905,0.14678235352039337,0.13005779683589935,0.17281273007392883,0.15317918360233307,0.2552422285079956,0.32658958435058594,0.4483008086681366,0.43063583970069885,0.5184381604194641,0.5317919254302979,0.3230898976325989,0.3304431736469269,0.6015907526016235,0.5780346989631653,0.3767172694206238,0.33236995339393616,0.3933477997779846,0.338150292634964,0.46710050106048584,0.49132949113845825,0.622559666633606,0.5722543597221375,0.723788857460022,0.7138728499412537,0.5308508276939392,0.5043352842330933,3.910658359527588,4.868579387664795,1.2449513673782349,19.18463134765625,24.053211212158203,0.0782407820224762,0.07789605110883713,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
20,1557084877.5499876,21,2.9363701343536377,0.4049168527126312,0.4161849617958069,0.15328994393348694,0.13294798135757446,0.1735357940196991,0.161849707365036,0.2458423674106598,0.26878613233566284,0.44902387261390686,0.4190751314163208,0.5343456268310547,0.560693621635437,0.32682573795318604,0.32658958435058594,0.6059291362762451,0.6069363951683044,0.38684019446372986,0.3208092451095581,0.3875632584095001,0.34971097111701965,0.46276211738586426,0.4797687828540802,0.6261749863624573,0.5751445293426514,0.7302964329719543,0.7341040372848511,0.5332610011100769,0.5110790133476257,3.9944796562194824,5.0159430503845215,1.25571870803833,19.75821304321289,24.77415657043457,0.07776343822479248,0.07754157483577728,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
21,1557084887.9208398,22,2.9255242347717285,0.4266088306903839,0.4161849617958069,0.1713665872812271,0.14450867474079132,0.18076644837856293,0.16763006150722504,0.26030367612838745,0.3352601230144501,0.4461315870285034,0.4219653308391571,0.5263919234275818,0.5433526039123535,0.3352614939212799,0.338150292634964,0.6174982190132141,0.5722543597221375,0.39262473583221436,0.3410404622554779,0.4056399166584015,0.3641618490219116,0.47433117032051086,0.4768786132335663,0.6406363248825073,0.5693641901016235,0.7447577714920044,0.7283236980438232,0.5459146499633789,0.5086705088615417,3.736888885498047,4.778064727783203,1.2786210775375366,20.251794815063477,25.02985954284668,0.07747712731361389,0.07724308222532272,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
22,1557084899.5746605,23,2.953723907470703,0.41431671380996704,0.4190751314163208,0.1619667410850525,0.1387283205986023,0.18582791090011597,0.16473987698554993,0.2646420896053314,0.3005780279636383,0.43673175573349,0.42774567008018494,0.535068690776825,0.560693621635437,0.3330923020839691,0.3352601230144501,0.6088213920593262,0.5751445293426514,0.39840924739837646,0.3554913401603699,0.4049168527126312,0.3554913401603699,0.46854662895202637,0.48554912209510803,0.636297881603241,0.5838150382041931,0.7302964329719543,0.7225433588027954,0.5412147641181946,0.513005793094635,3.453376054763794,4.508845329284668,1.3056340217590332,20.151531219482422,24.660375595092773,0.07718943804502487,0.0768846645951271,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
23,1557084911.0535314,24,2.9175705909729004,0.4389009475708008,0.42774567008018494,0.17859725654125214,0.14739884436130524,0.18438178300857544,0.16473987698554993,0.2653651535511017,0.2976878583431244,0.44902387261390686,0.4161849617958069,0.5502530932426453,0.5780346989631653,0.34442034363746643,0.3386319875717163,0.6218366026878357,0.5780346989631653,0.4078091084957123,0.3612716794013977,0.4128705859184265,0.37283235788345337,0.4793926179409027,0.4826589524745941,0.6326825618743896,0.5838150382041931,0.7360810041427612,0.7225433588027954,0.5484454035758972,0.5168593525886536,3.3330657482147217,4.393411159515381,1.3181291818618774,20.902774810791016,25.296186447143555,0.07684484124183655,0.07646220177412033,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
24,1557084921.3583832,25,2.942877769470215,0.43600866198539734,0.4161849617958069,0.17859725654125214,0.14450867474079132,0.20318149030208588,0.19075144827365875,0.2711496651172638,0.3034681975841522,0.44757771492004395,0.4364161789417267,0.5488069653511047,0.5751445293426514,0.34755364060401917,0.34441232681274414,0.6066522002220154,0.5722543597221375,0.4172089695930481,0.3439306318759918,0.41576284170150757,0.34971097111701965,0.49023860692977905,0.48843929171562195,0.6413593888282776,0.589595377445221,0.735357940196991,0.7196531891822815,0.5510966777801514,0.510597288608551,3.3240203857421875,4.522995948791504,1.3607003688812256,20.737548828125,25.260543823242188,0.07641535997390747,0.07623092830181122,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
25,1557084931.129086,26,2.895878553390503,0.44540852308273315,0.4219653308391571,0.190889373421669,0.15606936812400818,0.21402747929096222,0.19364161789417267,0.273318886756897,0.3179190754890442,0.4504700005054474,0.4219653308391571,0.560375988483429,0.5809248685836792,0.35574838519096375,0.348747581243515,0.6240057945251465,0.5924855470657349,0.4186550974845886,0.3641618490219116,0.4331164062023163,0.3641618490219116,0.48445409536361694,0.4797687828540802,0.6485900282859802,0.5809248685836792,0.7505422830581665,0.7341040372848511,0.5598939657211304,0.5192677974700928,2.985710620880127,4.25803804397583,1.4261388778686523,21.2539005279541,25.511938095092773,0.0759398564696312,0.07586567103862762,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
26,1557084941.8312442,27,2.8785250186920166,0.4461315870285034,0.4219653308391571,0.1966738998889923,0.161849707365036,0.21547360718250275,0.1791907548904419,0.27548807859420776,0.29190751910209656,0.44179320335388184,0.4161849617958069,0.535068690776825,0.5664739608764648,0.3517715036869049,0.33959537744522095,0.6413593888282776,0.560693621635437,0.42010122537612915,0.3612716794013977,0.4266088306903839,0.3641618490219116,0.4967462122440338,0.48843929171562195,0.6543745398521423,0.5953757166862488,0.7346348762512207,0.7312138676643372,0.5623041987419128,0.5168593525886536,2.942457914352417,4.322470188140869,1.4689998626708984,20.946428298950195,25.268898010253906,0.07567007839679718,0.075660340487957,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
27,1557084952.9291165,28,2.9421546459198,0.44179320335388184,0.4190751314163208,0.20173536241054535,0.16473987698554993,0.21908894181251526,0.19075144827365875,0.2711496651172638,0.2745664715766907,0.43383947014808655,0.4219653308391571,0.5256688594818115,0.5375722646713257,0.34887924790382385,0.33477842807769775,0.6232827305793762,0.5722543597221375,0.4172089695930481,0.36705201864242554,0.42805495858192444,0.37283235788345337,0.4953000843524933,0.47398844361305237,0.6514822840690613,0.5722543597221375,0.7339118123054504,0.7109826803207397,0.5582067966461182,0.5115606784820557,2.9003875255584717,4.423782825469971,1.5252385139465332,20.774742126464844,25.198524475097656,0.07544055581092834,0.07562554627656937,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
28,1557084961.8651488,29,2.9233551025390625,0.44757771492004395,0.42774567008018494,0.20751988887786865,0.16763006150722504,0.20896601676940918,0.17630058526992798,0.2552422285079956,0.26878613233566284,0.4352855980396271,0.4017341136932373,0.5336225628852844,0.560693621635437,0.34803566336631775,0.3338150382041931,0.6341286897659302,0.5809248685836792,0.4331164062023163,0.3612716794013977,0.4381778836250305,0.3786127269268036,0.5025307536125183,0.46531790494918823,0.64786696434021,0.615606963634491,0.7375271320343018,0.7196531891822815,0.5655579566955566,0.5202311873435974,2.819368839263916,4.23935604095459,1.5036542415618896,21.378509521484375,25.61786651611328,0.07526756078004837,0.07546684145927429,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
29,1557084970.2419717,30,2.90093994140625,0.4389009475708008,0.4161849617958069,0.21764279901981354,0.16763006150722504,0.2263195961713791,0.19364161789417267,0.2675343453884125,0.29190751910209656,0.4519161283969879,0.4219653308391571,0.546637773513794,0.5635837912559509,0.35815858840942383,0.34248554706573486,0.650759220123291,0.5578034520149231,0.4519161283969879,0.3786127269268036,0.4403470754623413,0.38728323578834534,0.5140997767448425,0.47398844361305237,0.6601590514183044,0.5838150382041931,0.738250195980072,0.7167630195617676,0.575921893119812,0.5163776278495789,2.8977110385894775,4.44807767868042,1.5350314378738403,21.46506118774414,25.91313934326172,0.07512220740318298,0.07531003654003143,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
30,1557084978.6815536,31,2.895878553390503,0.4461315870285034,0.4161849617958069,0.20607374608516693,0.16763006150722504,0.22559653222560883,0.1820809245109558,0.27187272906303406,0.2861271798610687,0.4425162672996521,0.41040462255477905,0.5162689685821533,0.5289017558097839,0.3514099717140198,0.33188825845718384,0.6406363248825073,0.586705207824707,0.4483008086681366,0.3612716794013977,0.4526391923427582,0.36994218826293945,0.5155459046363831,0.4566473960876465,0.6587129235267639,0.6011560559272766,0.7245119214057922,0.6791907548904419,0.5733911991119385,0.5091522336006165,2.647602081298828,4.21267032623291,1.5911266803741455,21.173431396484375,25.38610076904297,0.07478231936693192,0.07509874552488327,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
31,1557084987.0190055,32,2.9262473583221436,0.42950108647346497,0.37283235788345337,0.19450469315052032,0.13583815097808838,0.2299349308013916,0.1994219720363617,0.2747650146484375,0.2774566411972046,0.4425162672996521,0.4046242833137512,0.5676066279411316,0.5809248685836792,0.356471449136734,0.3285163640975952,0.6435285806655884,0.5635837912559509,0.45770063996315,0.3757225573062897,0.44179320335388184,0.36705201864242554,0.5220534801483154,0.4826589524745941,0.6688358783721924,0.5924855470657349,0.760665237903595,0.7225433588027954,0.5824295282363892,0.5173410177230835,2.4878952503204346,4.202313423156738,1.6891038417816162,21.60918426513672,25.81149673461914,0.07464437931776047,0.07517463713884354,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
32,1557084995.3810823,33,2.9139552116394043,0.4526391923427582,0.4219653308391571,0.21185827255249023,0.14739884436130524,0.22848878800868988,0.18786127865314484,0.2805495262145996,0.2861271798610687,0.4562545120716095,0.43352600932121277,0.5336225628852844,0.5433526039123535,0.3605688214302063,0.33670520782470703,0.6565437316894531,0.5751445293426514,0.45770063996315,0.36705201864242554,0.4584237039089203,0.36994218826293945,0.5177150964736938,0.4971098303794861,0.6782357096672058,0.5722543597221375,0.735357940196991,0.6791907548904419,0.5839961171150208,0.5101156234741211,1.467785120010376,3.2398006916046143,2.2072718143463135,22.132335662841797,25.37213706970215,0.074201300740242,0.07478085160255432,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
33,1557085003.6949365,34,2.9276933670043945,0.4186550974845886,0.3554913401603699,0.216196671128273,0.161849707365036,0.22342732548713684,0.16473987698554993,0.2827187180519104,0.2745664715766907,0.4721619784832001,0.4190751314163208,0.56326824426651,0.5578034520149231,0.3627380132675171,0.32225432991981506,0.6305133700370789,0.5549132823944092,0.4642082452774048,0.3583815097808838,0.4642082452774048,0.3583815097808838,0.5300072431564331,0.4566473960876465,0.6898047924041748,0.6011560559272766,0.7556037306785583,0.6965317726135254,0.5890576243400574,0.5043352842330933,1.6291536092758179,3.4167251586914062,2.0972394943237305,22.21196937561035,25.628694534301758,0.07408386468887329,0.0747690349817276,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
34,1557085012.2658932,35,2.8821401596069336,0.4598698616027832,0.43063583970069885,0.23355025053024292,0.161849707365036,0.24656543135643005,0.17630058526992798,0.2863340675830841,0.2861271798610687,0.47071582078933716,0.43352600932121277,0.5509761571884155,0.5491329431533813,0.37466859817504883,0.33959537744522095,0.6536514759063721,0.5751445293426514,0.48806941509246826,0.37283235788345337,0.46131598949432373,0.36994218826293945,0.5401301383972168,0.49132949113845825,0.6890817284584045,0.5924855470657349,0.763557493686676,0.7109826803207397,0.5993010401725769,0.5187861323356628,0.9410962462425232,2.8477883338928223,3.0260329246520996,22.73164176940918,25.579429626464844,0.07372115552425385,0.07450035959482193,2,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=2/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557084657.908597/events.out.tfevents.1557084664.paulo-notebook
