id,name,plugin1,plugin2,plugin3,plugin4,plugin5,plugin6
7313,CrushDays*,27,23,72,108,46,61
6847,Cry,27,93,36,107,107,107
6776,CryLead,68,27,74,30,36,107
9363,Cs********,71,102,49,64,53,45
7314,Cut-Phaser,28,25,39,92,62,107
7314,CuttingEdg,70,72,110,7,64,107
7314,DB*Dist***,27,100,31,44,107,107
9588,DELUXE-R**,107,107,111,31,27,107
6903,DELUXE-R**,81,111,63,56,61,107
8183,DELUXE-R**,107,107,111,107,66,107
9844,DIAMONDS**,63,55,107,107,107,107
10822,DIME*LIKE*,29,100,31,107,107,107
8715,DIRT******,95,23,28,16,107,107
7646,DISTORT-LD,73,98,27,30,107,60
7747,DJENTLEMAN,27,112,107,107,107,107
7163,DLeppard,24,27,102,44,56,61
7208,DLeppard**,24,27,102,44,56,64
10220,DOBROCN,23,25,85,32,30,18
7216,DOOKIE****,73,28,115,107,107,107
9467,DOOKIE****,28,73,115,107,107,107
7642,DP,27,24,115,54,107,107
9455,DR*1*FDv**,107,104,44,27,63,66
9455,DR*2*FDd**,23,111,45,27,60,66
9455,DR*3*FDc**,107,92,42,27,65,66
9455,DR*4*VX***,23,93,32,27,63,66
9455,DR*5*JMI**,107,107,116,27,56,66
9455,DR*6*MT***,107,103,46,27,56,66
9455,DR*7*BB***,24,107,109,27,5,66
9455,DR*8*CA***,107,114,44,27,61,66
9455,DR*9*US***,107,68,94,27,56,66
9455,DR*A*TC***,23,107,108,43,27,66
9455,DR*B*BGc*,107,107,95,52,27,66
9455,DR*C*TA***,83,97,43,27,61,66
9598,DREAMING**,81,102,56,27,60,107
7567,DRIVE*****,27,23,30,99,7,105
9455,DRIVE**B,106,43,73,110,27,56
9455,DRIVE*M***,69,43,73,115,27,56
9455,DRIVE*Mc,69,43,73,98,27,56
9133,DRMTHEATER,80,100,27,60,107,107
9403,DRV*******,73,27,115,60,53,107
6582,DS+*01****,27,75,31,30,66,1
6592,DS+*ZEP***,68,27,75,31,30,66
6847,DS1,27,76,30,53,60,107
6903,DST&VIBRO*,28,68,75,104,60,107
10430,DST*LEAD**,27,83,75,42,56,71
10327,DT*ARTP,27,73,100,30,53,107
8974,DTNA******,27,39,98,55,66,105
9884,DZ*Baby!!*,27,73,113,30,107,107
6903,DZ*Bend***,28,70,101,65,107,107
8183,DZ*DRIVE**,107,107,101,27,66,107
9588,DZ*DRIVE**,107,107,101,31,27,107
6903,DZ*DRIVE**,101,27,62,107,107,107
9791,DZ*LEAD,28,31,101,53,66,105
8638,Dance*On**,30,106,55,55,55,105
10623,Dark*Side*,1,78,73,54,3,105
9920,Dark*Side*,1,73,105,54,78,3
9768,DarkRide**,27,72,73,46,98,61
7315,Darkness**,27,79,37,63,107,107
10850,Darkness**,79,37,63,107,107,107
7464,Davd(time),28,25,72,47,48,7
10870,David*****,27,78,39,43,96,18
7463,DavidGilmr,24,47,41,53,107,107
7313,Decadence*,27,42,87,96,60,30
7313,Deftones**,27,75,113,56,61,65
7117,Delay*****,84,53,71,105,107,107
10146,Delay*Stup,85,21,107,64,7,16
6577,Delay0ocea,24,2,16,103,63,64
10850,DelayDream,92,31,7,24,107,107
7315,DelayDream,92,31,7,24,27,107
6576,DelayRocea,24,40,16,103,18,63
6776,Delta*B,27,93,30,63,107,107
7314,Demented,23,6,107,107,107,107
9467,Desplugado,23,27,85,44,105,107
7314,Desplugado,85,44,105,107,107,107
7313,Destructio,27,30,72,112,65,54
10850,Devil*+++*,70,71,36,40,112,53
9467,Dick*Dale,25,27,77,92,63,107
10850,Diezel****,27,73,39,101,53,30
7082,DiezelHerb,107,101,107,107,107,107
8287,Dime*101*R,25,73,113,27,30,31
8752,Dimebag***,23,75,113,30,27,61
7558,Dire*Strat,23,105,92,107,107,107
10623,DireStrait,83,93,56,60,64,27
8616,Dirt*Bomb*,69,81,104,27,63,66
8256,Dist*HW***,27,23,71,76,30,96
8183,Dist+*****,107,75,92,27,66,107
8183,Dist1*****,107,76,92,27,66,107
9387,Djent*Rec,24,28,72,99,30,66
9672,Djent2**LD,73,100,27,105,53,107
8494,Djent6****,27,113,30,107,107,107
7241,Djenty,25,31,73,113,66,27
7025,Djenty****,27,112,30,107,107,107
7082,Dlx*Reverb,107,111,107,107,107,107
7124,DobleDisto,86,68,24,88,8,52
7021,Dom's*Set*,27,76,71,11,63,92
9419,DonAcotk,23,33,27,85,30,66
9688,Dragonforc,23,28,77,99,56,60
7315,DreamScape,0,6,24,27,107,107
6903,DreamScape,0,6,24,107,107,107
10850,DreamSeq**,89,12,53,107,107,107
6903,DreamSeq**,89,12,7,107,107,107
7315,DreamSeq**,89,12,53,27,107,107
6847,Dreamdrg,23,26,27,49,53,63
10850,Dreams****,21,86,92,24,5,107
7315,Dreams****,21,86,92,24,5,27
8438,Drive!****,27,80,46,115,18,30
6389,Drive*****,92,25,76,79,26,37
6903,DriveA-Wah,27,33,114,63,107,107
9392,DriveA-Wah,107,27,33,100,64,107
10430,DriveA-Wah,107,27,33,114,63,71
6776,Dynamic,27,95,30,55,107,107
6847,DzRhythm,27,101,30,107,107,107
7035,E*Tun*to*D,69,69,69,69,113,107
6903,E.V.H*****,29,110,105,107,107,107
7880,E.V.H.****,69,77,115,39,54,60
10430,EAGLES****,27,85,24,41,46,60
10403,EAGLES****,28,85,24,41,46,60
9472,EAGLES*AC*,27,23,85,41,30,49
9093,ENGL******,112,71,27,107,107,53
8288,ENGL*Kre*1,22,112,27,30,31,64
7145,ENGL*ORG**,112,107,27,107,60,107
8286,EVH*#3****,39,22,98,27,7,64
6460,EVH.Old***,27,101,30,106,53,64
6847,EVH1959,71,27,98,30,62,107
6847,EXT*DS,28,84,30,107,107,107
9472,EXTDS-GUVR,27,73,74,30,59,71
9472,EXTRDST*TS,27,72,80,30,86,71
6776,EZ*Lead,71,27,99,30,54,107
6847,EarlyRef,27,98,65,107,107,107
6776,EarlySlp,27,30,45,56,65,107
7315,Echo2Marsh,74,31,58,44,54,27
10850,Echo2Marsh,74,31,58,44,54,28
10403,EchoZ*****,27,83,74,30,59,71
10430,EchoZ*****,27,83,75,30,59,71
6847,Edge,23,27,92,30,53,60
7314,Edge*Cut**,23,27,92,44,7,105
7693,Edge*of*17,24,75,115,106,53,107
7315,Eds*Thang*,85,18,24,107,107,107
6903,Elec*Rhyth,24,95,65,107,107,107
10430,Elec*Rhyth,27,24,95,30,65,71
9467,Elegant,23,27,72,101,7,7
6903,Enfermo***,28,71,110,64,107,107
10623,Engl*Invad,71,112,39,56,64,27
7082,EnglInvadr,107,112,107,107,107,107
9105,Ensemlead,27,27,84,30,45,53
7313,EntrSandMa,72,95,31,70,68,66
10229,EpitomeEH1,26,2,21,7,105,107
6847,EricFuzz,23,71,78,30,54,60
9595,Eruption**,27,46,39,71,115,105
