id,name,plugin1,plugin2,plugin3,plugin4,plugin5,plugin6
6352,CL-E.Br.U*,Dynamics,Combination Fx,Filter_EQ,Delay,Reverb,Reverb
6361,My*Hendrix,Dynamics,Modulation,Filter_EQ,Amp,Reverb,Reverb
6380,Surf*3****,Dynamics,Modulation,Amp,Delay,Modulation,Reverb
6381,*ENGL*BG**,Dynamics,Amp,Delay,Reverb,Stomp,None
6389,Drive*****,Amp,Dynamics,Stomp,Stomp,Dynamics,Modulation
6413,POP*PUNK**,Dynamics,Stomp,Amp,Dynamics,Delay,Reverb
6440,Gilmour***,Stomp,Stomp,Amp,Modulation,Delay,None
6451,Clean*****,Dynamics,Dynamics,Delay,Reverb,Delay,None
6452,Juan******,Dynamics,Amp,Modulation,Delay,Reverb,Modulation
6453,Creepy****,Dynamics,Dynamics,Modulation,Amp,Delay,Reverb
6454,Clean*2***,Dynamics,Dynamics,Amp,Modulation,Modulation,None
6455,Funk******,Dynamics,Dynamics,Amp,Reverb,None,None
6458,BrownSugar,Dynamics,Amp,Delay,Reverb,Modulation,Reverb
6459,*ENGL*BG**,Dynamics,Modulation,Amp,Delay,Reverb,Filter_EQ
6460,EVH.Old***,Dynamics,Amp,Filter_EQ,Modulation,Delay,Reverb
6462,NUNO******,Dynamics,Amp,Filter_EQ,Modulation,Delay,Reverb
6490,Us*&*them*,Dynamics,Amp,Amp,Modulation,Delay,Reverb
6491,Breath*2**,Combination Fx,Amp,Amp,Delay,Combination Fx,Reverb
6492,Try*******,Stomp,Stomp,Amp,Modulation,Delay,Combination Fx
6493,Sweet2Disp,Dynamics,Amp,Modulation,Amp,Delay,Reverb
6497,VX*CRUNCH*,Dynamics,Dynamics,Amp,None,None,None
6498,VX*SOLO***,Dynamics,Amp,Amp,Filter_EQ,Delay,None
6499,FEND*CRUNC,Dynamics,Dynamics,Amp,None,None,None
6500,FEND*SOLO*,Dynamics,Stomp,Amp,Delay,None,None
6501,MS1959*BS*,Dynamics,Stomp,Amp,None,None,None
6573,FaitNoMore,Dynamics,Reverb,Reverb,Amp,None,None
6575,WhaleRocea,Modulation,Combination Fx,Dynamics,Amp,Combination Fx,Reverb
6576,DelayRocea,Dynamics,Modulation,Combination Fx,Amp,Combination Fx,Reverb
6577,Delay0ocea,Dynamics,SFX,Combination Fx,Amp,Reverb,Reverb
6578,BeatleHARD,Dynamics,Amp,Reverb,Reverb,Filter_EQ,None
6579,OD*02*Hi**,Dynamics,Stomp,Filter_EQ,Filter_EQ,Reverb,Reverb
6582,DS+*01****,Dynamics,Stomp,Filter_EQ,Filter_EQ,Reverb,Modulation
6584,BeatleSOFT,Dynamics,Dynamics,Amp,Reverb,Filter_EQ,Stomp
6585,BOOWY*CLN*,Filter_EQ,Dynamics,Delay,Modulation,Reverb,None
