id,name,plugin1,plugin2,plugin3,plugin4,plugin5,plugin6
7313,Pretenders,2.0,32.0,20.0,53.0,26.0,55.0
7313,WelcomeToJ,7.0,48.0,0.0,3.0,27.0,55.0
7313,MS*EchoZ**,6.0,34.0,48.0,8.0,27.0,55.0
7313,TalkingZ**,57.0,6.0,19.0,24.0,55.0,55.0
7313,BG*Filter*,7.0,50.0,23.0,55.0,55.0,55.0
7314,metlcaEsaD,7.0,31.0,6.0,51.0,16.0,55.0
7314,Cho&Rev***,30.0,43.0,0.0,16.0,55.0,55.0
7314,Fuzz+A.Pan,38.0,6.0,53.0,19.0,55.0,55.0
7314,Strumming*,6.0,15.0,52.0,25.0,55.0,55.0
7314,Edge*Cut**,2.0,6.0,43.0,16.0,0.0,54.0
7314,Basic*Riff,6.0,32.0,49.0,24.0,55.0,55.0
7314,Basic*Lead,6.0,34.0,49.0,19.0,55.0,55.0
7314,BasicDrive,6.0,34.0,48.0,24.0,55.0,55.0
7314,ModnHvy***,6.0,51.0,9.0,55.0,55.0,55.0
7314,Time*Clean,6.0,3.0,43.0,16.0,0.0,27.0
7314,BasicTrem*,7.0,13.0,45.0,11.0,26.0,55.0
7314,Clean*Wah*,10.0,30.0,43.0,23.0,55.0,55.0
7314,Cut-Phaser,7.0,4.0,12.0,43.0,25.0,55.0
7314,MS*Love***,57.0,32.0,6.0,20.0,27.0,55.0
7314,DB*Dist***,6.0,50.0,9.0,16.0,55.0,55.0
7314,Tele*ClnRH,6.0,2.0,8.0,55.0,55.0,55.0
7314,Tele*ClnLD,2.0,8.0,6.0,55.0,55.0,55.0
7314,Tele*ClnRW,8.0,2.0,16.0,6.0,55.0,55.0
7314,Str*Cln*LD,6.0,2.0,9.0,15.0,1.0,55.0
7314,410BlsMnDR,6.0,45.0,2.0,55.0,55.0,55.0
7314,410BlsMnWT,45.0,2.0,28.0,55.0,55.0,55.0
7314,OldSch*Wah,2.0,8.0,26.0,10.0,55.0,55.0
7314,Funky*Plkr,2.0,8.0,26.0,55.0,55.0,55.0
7314,StadiumFuz,38.0,27.0,8.0,55.0,55.0,55.0
7314,Aut-o-mtc*,10.0,43.0,28.0,55.0,55.0,55.0
7314,Tap*Deep**,43.0,16.0,0.0,55.0,55.0,55.0
7314,Class*A***,7.0,31.0,34.0,49.0,27.0,55.0
7314,Desplugado,41.0,16.0,54.0,55.0,55.0,55.0
7314,RiffReflec,7.0,3.0,56.0,28.0,55.0,55.0
7314,Force*One*,7.0,36.0,53.0,23.0,55.0,55.0
7314,MessiahTap,15.0,0.0,0.0,23.0,55.0,55.0
7314,Whispering,45.0,0.0,0.0,55.0,55.0,55.0
7314,Puff*Muff*,6.0,38.0,48.0,28.0,55.0,55.0
7315,Chicken***,32.0,2.0,32.0,45.0,29.0,28.0
7315,Honeydrip*,4.0,34.0,20.0,6.0,55.0,55.0
7315,Blue*Glass,42.0,15.0,26.0,22.0,55.0,55.0
7315,Running***,4.0,12.0,19.0,47.0,24.0,55.0
7315,Solottery*,4.0,32.0,22.0,46.0,6.0,55.0
7315,Warmth****,42.0,52.0,26.0,6.0,55.0,55.0
7315,AutoScream,10.0,36.0,25.0,3.0,6.0,55.0
7315,HighWatt**,47.0,9.0,7.0,55.0,55.0,55.0
7315,Eds*Thang*,41.0,1.0,3.0,55.0,55.0,55.0
7315,CountryDrt,52.0,3.0,19.0,6.0,55.0,55.0
7315,KernelLee*,52.0,19.0,3.0,23.0,7.0,55.0
7315,MrGovenor*,35.0,9.0,19.0,23.0,6.0,55.0
7315,CaptCrunch,37.0,8.0,6.0,55.0,55.0,55.0
7315,CrunchCore,37.0,8.0,16.0,6.0,55.0,55.0
7315,CrunchEcho,37.0,8.0,16.0,19.0,19.0,6.0
7315,DelayDream,43.0,9.0,0.0,3.0,6.0,55.0
7315,WoundedBee,52.0,8.0,19.0,7.0,55.0,55.0
7315,SantanaBMC,31.0,6.0,4.0,46.0,15.0,22.0
7315,SantanaTSc,31.0,7.0,4.0,34.0,15.0,22.0
7316,Patch11,6.0,30.0,34.0,57.0,21.0,28.0
7316,Patch41,6.0,34.0,50.0,19.0,24.0,55.0
7316,Patch42,6.0,46.0,16.0,55.0,55.0,55.0
7316,Patch47,6.0,32.0,57.0,13.0,28.0,55.0
7316,Patch84,6.0,30.0,34.0,45.0,22.0,28.0
7316,Patch91,6.0,56.0,13.0,21.0,55.0,55.0
7316,Patch97,6.0,50.0,17.0,54.0,55.0,55.0
7316,Patch100,6.0,57.0,16.0,26.0,55.0,55.0
7322,U2*whereST,2.0,6.0,44.0,19.0,19.0,54.0
7388,CMNA*DIST*,10.0,34.0,39.0,7.0,8.0,55.0
7495,BrothersiA,6.0,40.0,27.0,55.0,55.0,55.0
7515,Slash*****,6.0,2.0,33.0,49.0,19.0,55.0
7523,U2*Bad****,42.0,3.0,44.0,19.0,19.0,54.0
7527,KoRn,35.0,54.0,19.0,55.0,55.0,55.0
7530,Sevenfold*,35.0,53.0,19.0,55.0,55.0,55.0
7531,80JUDAS,6.0,3.0,34.0,57.0,24.0,55.0
7532,5150******,6.0,49.0,16.0,0.0,27.0,55.0
7533,BostonCL**,6.0,3.0,41.0,8.0,16.0,0.0
7540,SYKES*****,6.0,50.0,0.0,0.0,27.0,55.0
7545,SCHON,6.0,8.0,49.0,0.0,54.0,55.0
7547,Joe*Satria,36.0,30.0,54.0,7.0,48.0,55.0
