,kfold-test,column,is_test,evaluation,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
4,2,5,False,train,SVC-bag_of_words,4.318126320838928,0.5802932977676392,7.583640217781067,0.07112610340118408,10000.0,linear,"{'C': 10000.0, 'kernel': 'linear'}",0.5096030729833547,0.5420054200542005,0.5253456221198156,0.016194680842349554,2,0.9932249322493225,0.9935979513444302,0.9934114417968763,0.00018650954755383697,0.45307540293921306,0.5081894207876864,0.47985232536987354,0.027545965329118502,1,0.99328092708746,0.9925783839286595,0.9929296555080598,0.00035127157940023634,0.5096030729833547,0.5420054200542005,0.5253456221198156,0.016194680842349554,2,0.9932249322493225,0.9935979513444302,0.9934114417968763,0.00018650954755383697,0.47583506970688283,0.5222783342696177,0.49839934175908707,0.023212326107914308,1,0.9931527647312837,0.9926292899632411,0.9928910273472624,0.00026173738402129887
5,2,5,False,train,SVC-bag_of_words,5.201479911804199,1.058906078338623,7.900511741638184,0.22570061683654785,1000000.0,linear,"{'C': 1000000.0, 'kernel': 'linear'}",0.5096030729833547,0.5420054200542005,0.5253456221198156,0.016194680842349554,2,0.9932249322493225,0.9935979513444302,0.9934114417968763,0.00018650954755383697,0.45307540293921306,0.5081894207876864,0.47985232536987354,0.027545965329118502,1,0.99328092708746,0.9925783839286595,0.9929296555080598,0.00035127157940023634,0.5096030729833547,0.5420054200542005,0.5253456221198156,0.016194680842349554,2,0.9932249322493225,0.9935979513444302,0.9934114417968763,0.00018650954755383697,0.47583506970688283,0.5222783342696177,0.49839934175908707,0.023212326107914308,1,0.9931527647312837,0.9926292899632411,0.9928910273472624,0.00026173738402129887
0,3,0,False,train,SVC-bag_of_words,1.7266656160354614,0.21597731113433838,8.618123292922974,0.2027726173400879,1e-05,linear,"{'C': 1e-05, 'kernel': 'linear'}",0.3231939163498099,0.34794520547945207,0.33508887425938116,0.012366305783630403,5,0.34794520547945207,0.3231939163498099,0.33556956091463097,0.012375644564821098,0.10445430756552791,0.12106586601613811,0.11243747917115361,0.008299511603897821,5,0.12106586601613811,0.10445430756552791,0.11276008679083302,0.0083057792253051,0.3231939163498099,0.34794520547945207,0.33508887425938116,0.012366305783630403,5,0.34794520547945207,0.3231939163498099,0.33556956091463097,0.012375644564821098,0.15788208557318298,0.1796302483572781,0.1683338030401938,0.010865875704962875,5,0.1796302483572781,0.15788208557318298,0.16875616696523055,0.010874081392047555
1,3,0,False,train,SVC-bag_of_words,4.846505403518677,0.14358901977539062,9.945173501968384,0.18411564826965332,0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.3231939163498099,0.34794520547945207,0.33508887425938116,0.012366305783630403,5,0.34794520547945207,0.3231939163498099,0.33556956091463097,0.012375644564821098,0.10445430756552791,0.12106586601613811,0.11243747917115361,0.008299511603897821,5,0.12106586601613811,0.10445430756552791,0.11276008679083302,0.0083057792253051,0.3231939163498099,0.34794520547945207,0.33508887425938116,0.012366305783630403,5,0.34794520547945207,0.3231939163498099,0.33556956091463097,0.012375644564821098,0.15788208557318298,0.1796302483572781,0.1683338030401938,0.010865875704962875,5,0.1796302483572781,0.15788208557318298,0.16875616696523055,0.010874081392047555
2,3,0,False,train,SVC-bag_of_words,4.991106867790222,0.6125038862228394,7.485972166061401,0.33942127227783203,1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.40430925221799746,0.43561643835616437,0.41935483870967744,0.015641780716219352,1,0.958904109589041,0.9556400506970849,0.957272080143063,0.001632029445978067,0.32224580601423775,0.36677884851607057,0.34364746567607973,0.022249718718430032,4,0.9585825393530875,0.9509369354219396,0.9547597373875135,0.003822801965573941,0.40430925221799746,0.43561643835616437,0.41935483870967744,0.015641780716219352,1,0.958904109589041,0.9556400506970849,0.957272080143063,0.001632029445978067,0.3476696849516078,0.3905724458565431,0.36828786497833776,0.021435193033118718,1,0.9558858215152982,0.9513646053925942,0.9536252134539462,0.002260608061352032
3,3,0,False,train,SVC-bag_of_words,4.710829019546509,0.7454259395599365,9.452207326889038,0.04903697967529297,100.0,linear,"{'C': 100.0, 'kernel': 'linear'}",0.3688212927756654,0.4095890410958904,0.38841342988808425,0.020368492291345755,2,0.9876712328767123,0.9898605830164765,0.9887659079465945,0.0010946750698820895,0.32326642552425106,0.36714330979888277,0.34435274910587127,0.02192188717650456,1,0.987004946635936,0.9849598547464327,0.9859824006911844,0.0010225459447516516,0.3688212927756654,0.4095890410958904,0.38841342988808425,0.020368492291345755,2,0.9876712328767123,0.9898605830164765,0.9887659079465945,0.0010946750698820895,0.3352340406410148,0.38159883739268396,0.3575160035302304,0.023164904713603614,2,0.9864450332830714,0.9870301391008052,0.9867375861919383,0.00029255290886687213
4,3,0,False,train,SVC-bag_of_words,5.2079936265945435,0.2503427267074585,7.583351969718933,0.8115607500076294,10000.0,linear,"{'C': 10000.0, 'kernel': 'linear'}",0.3688212927756654,0.4095890410958904,0.38841342988808425,0.020368492291345755,2,0.9876712328767123,0.9898605830164765,0.9887659079465945,0.0010946750698820895,0.32326642552425106,0.36714330979888277,0.34435274910587127,0.02192188717650456,1,0.987004946635936,0.9849598547464327,0.9859824006911844,0.0010225459447516516,0.3688212927756654,0.4095890410958904,0.38841342988808425,0.020368492291345755,2,0.9876712328767123,0.9898605830164765,0.9887659079465945,0.0010946750698820895,0.3352340406410148,0.38159883739268396,0.3575160035302304,0.023164904713603614,2,0.9864450332830714,0.9870301391008052,0.9867375861919383,0.00029255290886687213
5,3,0,False,train,SVC-bag_of_words,4.988275408744812,0.8929589986801147,8.217382192611694,0.19091153144836426,1000000.0,linear,"{'C': 1000000.0, 'kernel': 'linear'}",0.3688212927756654,0.4095890410958904,0.38841342988808425,0.020368492291345755,2,0.9876712328767123,0.9898605830164765,0.9887659079465945,0.0010946750698820895,0.32326642552425106,0.36714330979888277,0.34435274910587127,0.02192188717650456,1,0.987004946635936,0.9849598547464327,0.9859824006911844,0.0010225459447516516,0.3688212927756654,0.4095890410958904,0.38841342988808425,0.020368492291345755,2,0.9876712328767123,0.9898605830164765,0.9887659079465945,0.0010946750698820895,0.3352340406410148,0.38159883739268396,0.3575160035302304,0.023164904713603614,2,0.9864450332830714,0.9870301391008052,0.9867375861919383,0.00029255290886687213
0,3,1,False,train,SVC-bag_of_words,2.288325071334839,0.008013486862182617,10.374356508255005,0.6852598190307617,1e-05,linear,"{'C': 1e-05, 'kernel': 'linear'}",0.09529860228716645,0.10245901639344263,0.09874917709019092,0.0035778594191318053,5,0.10245901639344263,0.09529860228716645,0.09887880934030455,0.003580207053138086,0.009081823597887527,0.010497850040311745,0.009764201054012957,0.0007075489587014932,5,0.010497850040311745,0.009081823597887527,0.009789836819099635,0.0007080132212121089,0.09529860228716645,0.10245901639344263,0.09874917709019092,0.0035778594191318053,5,0.10245901639344263,0.09529860228716645,0.09887880934030455,0.003580207053138086,0.016583283460643816,0.019044426838929856,0.017769298571180606,0.0012297647715816275,5,0.019044426838929856,0.016583283460643816,0.017813855149786836,0.0012305716891430202
1,3,1,False,train,SVC-bag_of_words,4.358562588691711,0.7923659086227417,9.996638536453247,0.03038334846496582,0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.09529860228716645,0.10245901639344263,0.09874917709019092,0.0035778594191318053,5,0.10245901639344263,0.09529860228716645,0.09887880934030455,0.003580207053138086,0.009081823597887527,0.010497850040311745,0.009764201054012957,0.0007075489587014932,5,0.010497850040311745,0.009081823597887527,0.009789836819099635,0.0007080132212121089,0.09529860228716645,0.10245901639344263,0.09874917709019092,0.0035778594191318053,5,0.10245901639344263,0.09529860228716645,0.09887880934030455,0.003580207053138086,0.016583283460643816,0.019044426838929856,0.017769298571180606,0.0012297647715816275,5,0.019044426838929856,0.016583283460643816,0.017813855149786836,0.0012305716891430202
2,3,1,False,train,SVC-bag_of_words,3.850488781929016,0.11991727352142334,10.703396558761597,0.1984565258026123,1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.21601016518424396,0.24180327868852458,0.228439763001975,0.012888100147607141,1,0.9098360655737705,0.9250317662007624,0.9174339158872664,0.0075978503134959685,0.17786167116108506,0.20247192247039125,0.18972125243719573,0.012297056866728356,4,0.9238511765087283,0.9362150989762653,0.9300331377424969,0.006181961233768518,0.21601016518424396,0.24180327868852458,0.228439763001975,0.012888100147607141,1,0.9098360655737705,0.9250317662007624,0.9174339158872664,0.0075978503134959685,0.1802107723899545,0.2056076559339446,0.19244942858100175,0.012690115076558647,1,0.9078961701707857,0.9219594903231355,0.9149278302469606,0.007031660076174895
3,3,1,False,train,SVC-bag_of_words,3.470690608024597,0.30746209621429443,9.726795077323914,1.0127826929092407,100.0,linear,"{'C': 100.0, 'kernel': 'linear'}",0.19949174078780177,0.226775956284153,0.21263989466754443,0.013633162266645746,2,0.9412568306010929,0.9479034307496823,0.9445801306753876,0.0033233000742947105,0.17473192595083972,0.21983478621661842,0.19646681318885814,0.02253664257912934,1,0.9559850660324544,0.9603770385302518,0.9581810522813531,0.002195986248898718,0.19949174078780177,0.226775956284153,0.21263989466754443,0.013633162266645746,2,0.9412568306010929,0.9479034307496823,0.9445801306753876,0.0033233000742947105,0.17359185535278362,0.2116710020881933,0.19194204324634512,0.019027088628906307,2,0.9418818544808978,0.9468616882936913,0.9443717713872946,0.002489916906396772
4,3,1,False,train,SVC-bag_of_words,4.1184457540512085,0.39187753200531006,6.912254452705383,0.16116511821746826,10000.0,linear,"{'C': 10000.0, 'kernel': 'linear'}",0.19949174078780177,0.226775956284153,0.21263989466754443,0.013633162266645746,2,0.9412568306010929,0.9479034307496823,0.9445801306753876,0.0033233000742947105,0.17473192595083972,0.21983478621661842,0.19646681318885814,0.02253664257912934,1,0.9559850660324544,0.9603770385302518,0.9581810522813531,0.002195986248898718,0.19949174078780177,0.226775956284153,0.21263989466754443,0.013633162266645746,2,0.9412568306010929,0.9479034307496823,0.9445801306753876,0.0033233000742947105,0.17359185535278362,0.2116710020881933,0.19194204324634512,0.019027088628906307,2,0.9418818544808978,0.9468616882936913,0.9443717713872946,0.002489916906396772
5,3,1,False,train,SVC-bag_of_words,2.8154066801071167,0.01716458797454834,7.9383827447891235,1.127747893333435,1000000.0,linear,"{'C': 1000000.0, 'kernel': 'linear'}",0.19949174078780177,0.226775956284153,0.21263989466754443,0.013633162266645746,2,0.9412568306010929,0.9479034307496823,0.9445801306753876,0.0033233000742947105,0.17473192595083972,0.21983478621661842,0.19646681318885814,0.02253664257912934,1,0.9559850660324544,0.9603770385302518,0.9581810522813531,0.002195986248898718,0.19949174078780177,0.226775956284153,0.21263989466754443,0.013633162266645746,2,0.9412568306010929,0.9479034307496823,0.9445801306753876,0.0033233000742947105,0.17359185535278362,0.2116710020881933,0.19194204324634512,0.019027088628906307,2,0.9418818544808978,0.9468616882936913,0.9443717713872946,0.002489916906396772
0,3,2,False,train,SVC-bag_of_words,1.310776710510254,0.06768393516540527,8.9005126953125,0.8577685356140137,1e-05,linear,"{'C': 1e-05, 'kernel': 'linear'}",0.09481668773704172,0.10164835164835165,0.09809084924292298,0.00341289282470671,5,0.10164835164835165,0.09481668773704172,0.09823251969269668,0.003415831955654966,0.008990204273423678,0.010332387392826953,0.009633462542630778,0.0006705141232241299,5,0.010332387392826953,0.008990204273423678,0.009661295833125316,0.0006710915597016379,0.09481668773704172,0.10164835164835165,0.09809084924292298,0.00341289282470671,5,0.10164835164835165,0.09481668773704172,0.09823251969269668,0.003415831955654966,0.016423213811265887,0.018758049930119754,0.017542213610163594,0.0011664135619596815,5,0.018758049930119754,0.016423213811265887,0.01759063187069282,0.0011674180594269338
1,3,2,False,train,SVC-bag_of_words,2.3145222663879395,0.5376076698303223,9.236056566238403,0.6435787677764893,0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.09481668773704172,0.10164835164835165,0.09809084924292298,0.00341289282470671,5,0.10164835164835165,0.09481668773704172,0.09823251969269668,0.003415831955654966,0.008990204273423678,0.010332387392826953,0.009633462542630778,0.0006705141232241299,5,0.010332387392826953,0.008990204273423678,0.009661295833125316,0.0006710915597016379,0.09481668773704172,0.10164835164835165,0.09809084924292298,0.00341289282470671,5,0.10164835164835165,0.09481668773704172,0.09823251969269668,0.003415831955654966,0.016423213811265887,0.018758049930119754,0.017542213610163594,0.0011664135619596815,5,0.018758049930119754,0.016423213811265887,0.01759063187069282,0.0011674180594269338
2,3,2,False,train,SVC-bag_of_words,2.7932093143463135,0.045003652572631836,7.229216575622559,0.8841297626495361,1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.1845764854614412,0.22527472527472528,0.20408163265306123,0.020331610635441394,1,0.9313186813186813,0.9380530973451328,0.934685889331907,0.0033672080132257087,0.14800091912369848,0.19820515810863235,0.17206193688606308,0.025080520532908927,1,0.9440751011320953,0.9567899139481026,0.950432507540099,0.006357406408003696,0.1845764854614412,0.22527472527472528,0.20408163265306123,0.020331610635441394,1,0.9313186813186813,0.9380530973451328,0.934685889331907,0.0033672080132257087,0.15481726383579714,0.19982953744632284,0.17638996639568041,0.022486771542548297,1,0.9314777024952903,0.9426042075374818,0.9370409550163861,0.005563252521095741
3,3,2,False,train,SVC-bag_of_words,2.3117260932922363,0.01664590835571289,8.183905363082886,0.3726005554199219,100.0,linear,"{'C': 100.0, 'kernel': 'linear'}",0.17572692793931732,0.20054945054945056,0.18762343647136273,0.01240058211396993,2,0.9656593406593407,0.9633375474083439,0.9644984440338422,0.0011608966254983977,0.14811436709633177,0.18489734271255384,0.1657430743041064,0.01837566296903726,2,0.9753627969406387,0.9792341970645119,0.9772984970025753,0.0019357000619366072,0.17572692793931732,0.20054945054945056,0.18762343647136273,0.01240058211396993,2,0.9656593406593407,0.9633375474083439,0.9644984440338422,0.0011608966254983977,0.15304543096773346,0.18617112026687982,0.16892133735995107,0.01654859325491071,2,0.967016452493641,0.9681160941375934,0.9675662733156172,0.000549820821976188
4,3,2,False,train,SVC-bag_of_words,2.77915358543396,0.2566874027252197,6.767127513885498,0.6810729503631592,10000.0,linear,"{'C': 10000.0, 'kernel': 'linear'}",0.17572692793931732,0.20054945054945056,0.18762343647136273,0.01240058211396993,2,0.9656593406593407,0.9633375474083439,0.9644984440338422,0.0011608966254983977,0.14811436709633177,0.18489734271255384,0.1657430743041064,0.01837566296903726,2,0.9753627969406387,0.9792341970645119,0.9772984970025753,0.0019357000619366072,0.17572692793931732,0.20054945054945056,0.18762343647136273,0.01240058211396993,2,0.9656593406593407,0.9633375474083439,0.9644984440338422,0.0011608966254983977,0.15304543096773346,0.18617112026687982,0.16892133735995107,0.01654859325491071,2,0.967016452493641,0.9681160941375934,0.9675662733156172,0.000549820821976188
5,3,2,False,train,SVC-bag_of_words,2.47705340385437,0.17249536514282227,7.712629795074463,0.11719322204589844,1000000.0,linear,"{'C': 1000000.0, 'kernel': 'linear'}",0.17572692793931732,0.20054945054945056,0.18762343647136273,0.01240058211396993,2,0.9656593406593407,0.9633375474083439,0.9644984440338422,0.0011608966254983977,0.14811436709633177,0.18489734271255384,0.1657430743041064,0.01837566296903726,2,0.9753627969406387,0.9792341970645119,0.9772984970025753,0.0019357000619366072,0.17572692793931732,0.20054945054945056,0.18762343647136273,0.01240058211396993,2,0.9656593406593407,0.9633375474083439,0.9644984440338422,0.0011608966254983977,0.15304543096773346,0.18617112026687982,0.16892133735995107,0.01654859325491071,2,0.967016452493641,0.9681160941375934,0.9675662733156172,0.000549820821976188
0,3,3,False,train,SVC-bag_of_words,1.2372052669525146,0.05881953239440918,7.285091757774353,0.6045447587966919,1e-05,linear,"{'C': 1e-05, 'kernel': 'linear'}",0.12706480304955528,0.1366120218579235,0.1316655694535879,0.004770479225509073,6,0.1366120218579235,0.12706480304955528,0.1318384124537394,0.004773609404184115,0.016145464174022274,0.01866284451610977,0.017358579651578592,0.0012578648154693204,6,0.01866284451610977,0.016145464174022274,0.017404154345066022,0.0012586901710437484,0.12706480304955528,0.1366120218579235,0.1316655694535879,0.004770479225509073,6,0.1366120218579235,0.12706480304955528,0.1318384124537394,0.004773609404184115,0.028650462919854628,0.032839428331231615,0.030669108529550453,0.0020931092994154873,6,0.032839428331231615,0.028650462919854628,0.03074494562554312,0.0020944827056884937
1,3,3,False,train,SVC-bag_of_words,2.185033679008484,0.33939993381500244,7.537311553955078,0.5764529705047607,0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.2020330368487929,0.22404371584699453,0.21263989466754443,0.01099812301444636,5,0.22404371584699453,0.20076238881829733,0.21240305233264595,0.011640663514348601,0.049414877444329014,0.0579260658027724,0.053516384935033794,0.0042528036764759615,5,0.056751494779835196,0.05024806534427296,0.05349978006205408,0.0032517147177811186,0.2020330368487929,0.22404371584699453,0.21263989466754443,0.01099812301444636,5,0.22404371584699453,0.20076238881829733,0.21240305233264595,0.011640663514348601,0.07879479262525575,0.09131133097468609,0.08482646219193318,0.006254165466377367,5,0.0900737103247554,0.07956971383010845,0.08482171207743193,0.005251998247323475
2,3,3,False,train,SVC-bag_of_words,2.2385793924331665,0.014464497566223145,7.803138017654419,0.2181079387664795,1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.27064803049555275,0.28005464480874315,0.27518104015799866,0.00470022307691519,1,0.9549180327868853,0.9504447268106735,0.9526813797987794,0.0022366529881058805,0.22004512039283072,0.2177843866778014,0.21895568189421222,0.001129625646843078,4,0.9593957176463648,0.9533143699824735,0.9563550438144192,0.0030406738319456172,0.27064803049555275,0.28005464480874315,0.27518104015799866,0.00470022307691519,1,0.9549180327868853,0.9504447268106735,0.9526813797987794,0.0022366529881058805,0.22410361201874995,0.2326428955270232,0.22821865844933323,0.004266842040034089,1,0.9543145148797255,0.9493071308071691,0.9518108228434473,0.0025036920362782045
3,3,3,False,train,SVC-bag_of_words,2.4466795921325684,0.12992572784423828,7.373348355293274,0.22402727603912354,100.0,linear,"{'C': 100.0, 'kernel': 'linear'}",0.2630241423125794,0.24726775956284153,0.2554312047399605,0.007873025441808339,2,0.9863387978142076,0.9822109275730623,0.984274862693635,0.0020639351205726797,0.2278893173225689,0.2108732335355502,0.2196893348787916,0.008502462951236002,1,0.9868534304862755,0.9818898944361176,0.9843716624611966,0.0024817680250789342,0.2630241423125794,0.24726775956284153,0.2554312047399605,0.007873025441808339,2,0.9863387978142076,0.9822109275730623,0.984274862693635,0.0020639351205726797,0.22742497804591802,0.22171456365475134,0.22467315228269613,0.002853334962662773,2,0.9860204602895846,0.9813940624224472,0.9837072613560158,0.002313198933568683
4,3,3,False,train,SVC-bag_of_words,2.36177134513855,0.12422728538513184,6.2980005741119385,0.1553194522857666,10000.0,linear,"{'C': 10000.0, 'kernel': 'linear'}",0.2630241423125794,0.24726775956284153,0.2554312047399605,0.007873025441808339,2,0.9863387978142076,0.9822109275730623,0.984274862693635,0.0020639351205726797,0.2278893173225689,0.2108732335355502,0.2196893348787916,0.008502462951236002,1,0.9868534304862755,0.9818898944361176,0.9843716624611966,0.0024817680250789342,0.2630241423125794,0.24726775956284153,0.2554312047399605,0.007873025441808339,2,0.9863387978142076,0.9822109275730623,0.984274862693635,0.0020639351205726797,0.22742497804591802,0.22171456365475134,0.22467315228269613,0.002853334962662773,2,0.9860204602895846,0.9813940624224472,0.9837072613560158,0.002313198933568683
5,3,3,False,train,SVC-bag_of_words,2.970236301422119,0.71036696434021,7.670356035232544,0.8166272640228271,1000000.0,linear,"{'C': 1000000.0, 'kernel': 'linear'}",0.2630241423125794,0.24726775956284153,0.2554312047399605,0.007873025441808339,2,0.9863387978142076,0.9822109275730623,0.984274862693635,0.0020639351205726797,0.2278893173225689,0.2108732335355502,0.2196893348787916,0.008502462951236002,1,0.9868534304862755,0.9818898944361176,0.9843716624611966,0.0024817680250789342,0.2630241423125794,0.24726775956284153,0.2554312047399605,0.007873025441808339,2,0.9863387978142076,0.9822109275730623,0.984274862693635,0.0020639351205726797,0.22742497804591802,0.22171456365475134,0.22467315228269613,0.002853334962662773,2,0.9860204602895846,0.9813940624224472,0.9837072613560158,0.002313198933568683
0,3,4,False,train,SVC-bag_of_words,1.0885227918624878,0.20438730716705322,6.184875130653381,0.49039900302886963,1e-05,linear,"{'C': 1e-05, 'kernel': 'linear'}",0.2740076824583867,0.2899728997289973,0.2817643186306781,0.007979409569035189,5,0.2899728997289973,0.2740076824583867,0.281990291093692,0.00798260863530531,0.07508021004621607,0.08408428257724312,0.0794548022304807,0.004500232054256049,5,0.08408428257724312,0.07508021004621607,0.0795822463117296,0.004502036265513529,0.2740076824583867,0.2899728997289973,0.2817643186306781,0.007979409569035189,5,0.2899728997289973,0.2740076824583867,0.281990291093692,0.00798260863530531,0.11786461114792914,0.13036596752522148,0.12393834452939177,0.006248173201282736,5,0.13036596752522148,0.11786461114792914,0.12411528933657531,0.006250678188646171
1,3,4,False,train,SVC-bag_of_words,2.7319568395614624,0.3775821924209595,6.917602777481079,0.03913545608520508,0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.2740076824583867,0.2899728997289973,0.2817643186306781,0.007979409569035189,5,0.2899728997289973,0.2740076824583867,0.281990291093692,0.00798260863530531,0.07508021004621607,0.08408428257724312,0.0794548022304807,0.004500232054256049,5,0.08408428257724312,0.07508021004621607,0.0795822463117296,0.004502036265513529,0.2740076824583867,0.2899728997289973,0.2817643186306781,0.007979409569035189,5,0.2899728997289973,0.2740076824583867,0.281990291093692,0.00798260863530531,0.11786461114792914,0.13036596752522148,0.12393834452939177,0.006248173201282736,5,0.13036596752522148,0.11786461114792914,0.12411528933657531,0.006250678188646171
2,3,4,False,train,SVC-bag_of_words,3.4438273906707764,0.007021665573120117,7.509471416473389,0.8600714206695557,1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.353393085787452,0.3983739837398374,0.37524687294272546,0.022481435827733764,1,0.9539295392953929,0.9615877080665813,0.9577586236809872,0.003829084385594206,0.3045742266740857,0.3447549299694765,0.3240958586898845,0.02008230034902259,1,0.955413502415535,0.9633094471578316,0.9593614747866833,0.003947972371148301,0.353393085787452,0.3983739837398374,0.37524687294272546,0.022481435827733764,1,0.9539295392953929,0.9615877080665813,0.9577586236809872,0.003829084385594206,0.3181712269044188,0.3633734677280171,0.34013255259751657,0.022592062911265233,1,0.9517194786104402,0.9608149580742066,0.9562672183423233,0.004547739731883216
3,3,4,False,train,SVC-bag_of_words,2.629235863685608,0.43509042263031006,6.76749324798584,0.09525942802429199,100.0,linear,"{'C': 100.0, 'kernel': 'linear'}",0.3213828425096031,0.37669376693766937,0.34825543120473995,0.027644379163316836,2,0.981029810298103,0.9769526248399488,0.9789912175690259,0.0020385927290770822,0.29590456242056506,0.34297101927836654,0.3187716099261987,0.023523797381891746,2,0.9819290456238493,0.978068438839228,0.9799987422315386,0.0019303033923106505,0.3213828425096031,0.37669376693766937,0.34825543120473995,0.027644379163316836,2,0.981029810298103,0.9769526248399488,0.9789912175690259,0.0020385927290770822,0.30346289853945985,0.3560615417731689,0.32901773639757526,0.0262887820455746,2,0.9799198899595144,0.9762567484572229,0.9780883192083687,0.0018315707511457613
4,3,4,False,train,SVC-bag_of_words,3.242915630340576,0.047997236251831055,6.817452669143677,0.70180344581604,10000.0,linear,"{'C': 10000.0, 'kernel': 'linear'}",0.3213828425096031,0.37669376693766937,0.34825543120473995,0.027644379163316836,2,0.981029810298103,0.9769526248399488,0.9789912175690259,0.0020385927290770822,0.29590456242056506,0.34297101927836654,0.3187716099261987,0.023523797381891746,2,0.9819290456238493,0.978068438839228,0.9799987422315386,0.0019303033923106505,0.3213828425096031,0.37669376693766937,0.34825543120473995,0.027644379163316836,2,0.981029810298103,0.9769526248399488,0.9789912175690259,0.0020385927290770822,0.30346289853945985,0.3560615417731689,0.32901773639757526,0.0262887820455746,2,0.9799198899595144,0.9762567484572229,0.9780883192083687,0.0018315707511457613
5,3,4,False,train,SVC-bag_of_words,2.841693878173828,0.31809306144714355,7.220956444740295,0.8192266225814819,1000000.0,linear,"{'C': 1000000.0, 'kernel': 'linear'}",0.3213828425096031,0.37669376693766937,0.34825543120473995,0.027644379163316836,2,0.981029810298103,0.9769526248399488,0.9789912175690259,0.0020385927290770822,0.29590456242056506,0.34297101927836654,0.3187716099261987,0.023523797381891746,2,0.9819290456238493,0.978068438839228,0.9799987422315386,0.0019303033923106505,0.3213828425096031,0.37669376693766937,0.34825543120473995,0.027644379163316836,2,0.981029810298103,0.9769526248399488,0.9789912175690259,0.0020385927290770822,0.30346289853945985,0.3560615417731689,0.32901773639757526,0.0262887820455746,2,0.9799198899595144,0.9762567484572229,0.9780883192083687,0.0018315707511457613
0,3,5,False,train,SVC-bag_of_words,1.1788736581802368,0.2650679349899292,4.858075499534607,0.9507240056991577,1e-05,linear,"{'C': 1e-05, 'kernel': 'linear'}",0.4574742268041237,0.477792732166891,0.467412771560237,0.010156854978580907,5,0.477792732166891,0.4574742268041237,0.4676334794855074,0.010159252681383651,0.2092826681900308,0.22828589491150245,0.21857786072067822,0.009499370868526985,5,0.22828589491150245,0.2092826681900308,0.21878428155076662,0.009501613360735822,0.4574742268041237,0.477792732166891,0.467412771560237,0.010156854978580907,5,0.477792732166891,0.4574742268041237,0.4676334794855074,0.010159252681383651,0.28718541205210246,0.30895522753961074,0.29783384714572897,0.010882338777844608,5,0.30895522753961074,0.28718541205210246,0.29807031979585663,0.01088490774375414
1,3,5,False,train,SVC-bag_of_words,2.904821038246155,0.32246410846710205,6.6990333795547485,0.16948354244232178,0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.4574742268041237,0.477792732166891,0.467412771560237,0.010156854978580907,5,0.477792732166891,0.4574742268041237,0.4676334794855074,0.010159252681383651,0.2092826681900308,0.22828589491150245,0.21857786072067822,0.009499370868526985,5,0.22828589491150245,0.2092826681900308,0.21878428155076662,0.009501613360735822,0.4574742268041237,0.477792732166891,0.467412771560237,0.010156854978580907,5,0.477792732166891,0.4574742268041237,0.4676334794855074,0.010159252681383651,0.28718541205210246,0.30895522753961074,0.29783384714572897,0.010882338777844608,5,0.30895522753961074,0.28718541205210246,0.29807031979585663,0.01088490774375414
2,3,5,False,train,SVC-bag_of_words,3.2226369380950928,0.3741579055786133,5.660453915596008,0.13639533519744873,1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.4948453608247423,0.5208613728129206,0.5075707702435813,0.013004935952088181,1,0.9811574697173621,0.9780927835051546,0.9796251266112583,0.0015323431061037285,0.4458915692185108,0.46897339015203326,0.45718175549474993,0.011538186676514031,4,0.9814040575117583,0.9787817430241555,0.9800929002679569,0.0013111572438013752,0.4948453608247423,0.5208613728129206,0.5075707702435813,0.013004935952088181,1,0.9811574697173621,0.9780927835051546,0.9796251266112583,0.0015323431061037285,0.46525877079062977,0.49030660833835576,0.4775106096964628,0.012520962982124451,1,0.9807264420208581,0.9774305124337969,0.9790784772273275,0.0016479647935306319
