,kfold-test,column,is_test,evaluation,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
0,2,3,False,train,MLP-bag_of_words_gaussian_random_projection,9.533655881881714,1.3951306343078613,0.033740997314453125,0.0026237964630126953,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.21501272264631044,0.21691678035470668,0.21593153390388414,0.0009514491738922722,3,0.23465211459754434,0.2099236641221374,0.22228788935984087,0.012364225237703474,0.06594863929610909,0.11251100477825794,0.08841750953864701,0.023267007074998347,6,0.07418117158625967,0.09188589938683026,0.08303353548654496,0.008852363900285293,0.21501272264631044,0.21691678035470668,0.21593153390388414,0.0009514491738922722,3,0.23465211459754434,0.2099236641221374,0.22228788935984087,0.012364225237703474,0.09915105283572692,0.10204546379943644,0.1005477633271022,0.0014463242937346175,6,0.11153928810980301,0.09770519910806313,0.10462224360893307,0.00691704450086994
1,2,3,False,train,MLP-bag_of_words_gaussian_random_projection,10.40369176864624,2.0125646591186523,0.053064942359924316,0.0066939592361450195,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.23791348600508905,0.26193724420190995,0.24950625411454905,0.012004565192199624,1,0.30559345156889495,0.26590330788804073,0.28574837972846784,0.01984507184042711,0.10817918913264932,0.10294254660451845,0.10565222470004898,0.0026167269959248484,5,0.15139321172157036,0.10832426033591963,0.12985873602874498,0.021534475692825364,0.23791348600508905,0.26193724420190995,0.24950625411454905,0.012004565192199624,1,0.30559345156889495,0.26590330788804073,0.28574837972846784,0.01984507184042711,0.13996015898295303,0.14587766602368205,0.14281567752202765,0.002956951966621619,5,0.19043443342467067,0.149364963374878,0.16989969839977434,0.020534735024896333
2,2,3,False,train,MLP-bag_of_words_gaussian_random_projection,17.193638801574707,3.4742722511291504,0.19067704677581787,0.010958552360534668,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.21246819338422393,0.24420190995907232,0.22778143515470706,0.015857197125134437,2,0.4120054570259209,0.3473282442748092,0.37966685065036504,0.032338606375555856,0.1303478652452044,0.15165149048738438,0.14062802146806017,0.010645326844980558,4,0.31576832613816397,0.28592291826079874,0.30084562219948136,0.014922703938682613,0.21246819338422393,0.24420190995907232,0.22778143515470706,0.015857197125134437,2,0.4120054570259209,0.3473282442748092,0.37966685065036504,0.032338606375555856,0.15330190876216662,0.18097047399406874,0.16665349422298575,0.013825859067502213,4,0.3337099600011381,0.2819731336352976,0.30784154681821785,0.02586841318292027
3,2,3,False,train,MLP-bag_of_words_gaussian_random_projection,31.54753351211548,4.455644845962524,0.15206241607666016,0.04329323768615723,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.1806615776081425,0.22237380627557982,0.20078999341672152,0.020843415266161503,6,0.645293315143247,0.589058524173028,0.6171759196581375,0.028117395485109498,0.12982394494189395,0.16583451067106694,0.14720099871377268,0.017994319638176038,3,0.6412823376671448,0.5839164826085325,0.6125994101378387,0.02868292752930618,0.1806615776081425,0.22237380627557982,0.20078999341672152,0.020843415266161503,6,0.645293315143247,0.589058524173028,0.6171759196581375,0.028117395485109498,0.14923021528044722,0.18700852350208064,0.16746030081465216,0.018877652704547426,3,0.6252055332797173,0.5661796554230494,0.5956925943513833,0.029512938928333954
4,2,3,False,train,MLP-bag_of_words_gaussian_random_projection,38.05355644226074,2.1793622970581055,0.1617182493209839,0.02334463596343994,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.20229007633587787,0.20054570259208732,0.20144832126398945,0.0008716558065284751,5,0.9099590723055935,0.8791348600508906,0.894546966178242,0.015412106127351444,0.16123487757296584,0.1613611119775291,0.16129579252921658,6.307877088433783e-05,2,0.9158390181241478,0.884039482718671,0.8999392504214094,0.015899767702738377,0.20229007633587787,0.20054570259208732,0.20144832126398945,0.0008716558065284751,5,0.9099590723055935,0.8791348600508906,0.894546966178242,0.015412106127351444,0.17505667065756658,0.17645535858129024,0.17573161354636804,0.0006989181387159056,2,0.9092694254978219,0.8770565882686663,0.8931630068832441,0.01610641861457779
5,2,3,False,train,MLP-bag_of_words_gaussian_random_projection,33.33923280239105,3.5589784383773804,0.08971881866455078,0.0011477470397949219,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.19592875318066158,0.22510231923601637,0.21000658327847269,0.014577901289682196,4,0.9822646657571623,0.9821882951653944,0.9822264804612784,3.8185295883952364e-05,0.15809725506458935,0.1822812826820033,0.16976736187404587,0.012084651109318119,1,0.9848990822014582,0.9836790555834446,0.9842890688924514,0.000610013309006785,0.19592875318066158,0.22510231923601637,0.21000658327847269,0.014577901289682196,4,0.9822646657571623,0.9821882951653944,0.9822264804612784,3.8185295883952364e-05,0.1683390867808836,0.1997634117502154,0.18350303029801343,0.015702595515015214,1,0.9826882356550375,0.9824240288701768,0.9825561322626071,0.0001321033924303605
0,2,4,False,train,MLP-bag_of_words_gaussian_random_projection,8.42265796661377,0.9364180564880371,0.039363861083984375,0.0061492919921875,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.3042362002567394,0.31486486486486487,0.3094140882159315,0.0053125804256272165,5,0.32972972972972975,0.30166880616174585,0.31569926794573777,0.014030461783991949,0.13184913208014667,0.15714353654660337,0.14417162010198864,0.012643033062089961,6,0.1643620035129469,0.1326767367089014,0.14851937011092414,0.015842633402022757,0.3042362002567394,0.31486486486486487,0.3094140882159315,0.0053125804256272165,5,0.32972972972972975,0.30166880616174585,0.31569926794573777,0.014030461783991949,0.18036541889179553,0.19435365137069255,0.18717996269323317,0.006991810617459845,6,0.20566460358717958,0.17726449710985276,0.19146455034851617,0.014200053238663413
1,2,4,False,train,MLP-bag_of_words_gaussian_random_projection,8.516405940055847,0.24485957622528076,0.05130183696746826,0.0004614591598510742,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.3209242618741977,0.31756756756756754,0.31928900592495063,0.001677793883399508,2,0.3810810810810811,0.3607188703465982,0.37089997571383965,0.010181105367241428,0.18065905965599868,0.19232449764352005,0.186342024837543,0.005830796228295354,5,0.25497746514938263,0.22825359330279146,0.24161552922608703,0.013361935923295584,0.3209242618741977,0.31756756756756754,0.31928900592495063,0.001677793883399508,2,0.3810810810810811,0.3607188703465982,0.37089997571383965,0.010181105367241428,0.22844158072660226,0.23554061391180628,0.23189996424013154,0.0035483464885853124,5,0.2910453246335083,0.27147460156318926,0.2812599630983488,0.00978536153515952
2,2,4,False,train,MLP-bag_of_words_gaussian_random_projection,17.742594599723816,2.5825775861740112,0.09822380542755127,0.009576201438903809,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.32734274711168165,0.31891891891891894,0.32323897300855825,0.0042105256319317375,1,0.44054054054054054,0.45186136071887034,0.44620095062970544,0.005660410089164902,0.22068850988808952,0.21938330459376504,0.22005266267426457,0.0006523875156200082,4,0.3531389971663969,0.3819568546253176,0.3675479258958573,0.01440892872946034,0.32734274711168165,0.31891891891891894,0.32323897300855825,0.0042105256319317375,1,0.44054054054054054,0.45186136071887034,0.44620095062970544,0.005660410089164902,0.25789977861293895,0.25792781741874565,0.2579134380706723,1.4014781383994253e-05,4,0.3778097479504962,0.39179730405637697,0.3848035260034366,0.00699377805294038
3,2,4,False,train,MLP-bag_of_words_gaussian_random_projection,25.739598512649536,4.766201496124268,0.15109920501708984,0.014090538024902344,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.2991014120667522,0.2891891891891892,0.29427254772876893,0.004954477648446859,6,0.6581081081081082,0.6726572528883183,0.6653826804982133,0.007274572390105094,0.23389366746565682,0.2535008801729579,0.2434455683237232,0.009800374578598007,3,0.6477068032680029,0.6590567243907367,0.6533817638293697,0.005674960561366904,0.2991014120667522,0.2891891891891892,0.29427254772876893,0.004954477648446859,6,0.6581081081081082,0.6726572528883183,0.6653826804982133,0.007274572390105094,0.2593080137723237,0.2690679306659457,0.2640626803301119,0.004878349760436112,3,0.6311879262515332,0.6490087738336976,0.6400983500426154,0.0089104237910822
4,2,4,False,train,MLP-bag_of_words_gaussian_random_projection,34.78441512584686,1.1792312860488892,0.1457310914993286,0.04218876361846924,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.3055198973042362,0.32297297297297295,0.3140223831468071,0.008723661116735018,3,0.8932432432432432,0.883183568677792,0.8882134059605176,0.005029837282725602,0.26182186782995276,0.28034324341952443,0.2708447894469923,0.009257634993734377,1,0.9009186401280849,0.889058101775237,0.894988370951661,0.005930269176423919,0.3055198973042362,0.32297297297297295,0.3140223831468071,0.008723661116735018,3,0.8932432432432432,0.883183568677792,0.8882134059605176,0.005029837282725602,0.27699946088392274,0.29869733690539857,0.2875698547324363,0.010845361640375329,1,0.8899516515502689,0.8807655984065845,0.8853586249784267,0.004593026571842185
5,2,4,False,train,MLP-bag_of_words_gaussian_random_projection,33.11720907688141,3.1466270685195923,0.07218706607818604,0.02649819850921631,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.31065468549422337,0.3162162162162162,0.31336405529953915,0.002779848677094959,4,0.9824324324324324,0.9781771501925546,0.9803047913124935,0.0021276411199389056,0.2605698548080451,0.278497806499154,0.2693036824916663,0.008961020856087897,2,0.9831715436366598,0.9800670375124804,0.9816192905745701,0.0015522530620897257,0.31065468549422337,0.3162162162162162,0.31336405529953915,0.002779848677094959,4,0.9824324324324324,0.9781771501925546,0.9803047913124935,0.0021276411199389056,0.2777166410719606,0.2928839577903871,0.28510559062537444,0.00758115839368954,2,0.9823605922113703,0.9779838686513478,0.980172230431359,0.00218836178001125
0,2,5,False,train,MLP-bag_of_words_gaussian_random_projection,6.171671390533447,0.40199828147888184,0.03631389141082764,0.020885586738586426,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.49167733674775926,0.510840108401084,0.500987491770902,0.009577546043250753,1,0.537940379403794,0.4980793854033291,0.5180098824035615,0.019930497000232472,0.27697815387477315,0.30958488992287414,0.2928200045683206,0.01629683437607677,6,0.32247406562483605,0.2813866201560075,0.30193034289042175,0.020543722734414266,0.49167733674775926,0.510840108401084,0.500987491770902,0.009577546043250753,1,0.537940379403794,0.4980793854033291,0.5180098824035615,0.019930497000232472,0.35126568798901003,0.3833676349547168,0.366862288950624,0.016044540983125858,6,0.40181851667291435,0.3577053448358955,0.3797619307544049,0.022056585918509425
1,2,5,False,train,MLP-bag_of_words_gaussian_random_projection,6.6076741218566895,0.6005439758300781,0.02409839630126953,0.0023496150970458984,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.49551856594110116,0.505420054200542,0.500329163923634,0.004948760096770687,2,0.5501355013550135,0.5236875800256082,0.5369115406903109,0.01322396066470266,0.32536209308936254,0.35189623908271916,0.3382536004910065,0.01326175615757647,5,0.3822541892590947,0.3527655838242023,0.3675098865416485,0.0147443027174462,0.49551856594110116,0.505420054200542,0.500329163923634,0.004948760096770687,2,0.5501355013550135,0.5236875800256082,0.5369115406903109,0.01322396066470266,0.3824619701049696,0.4082816474592026,0.3950063558109761,0.012904665001272998,5,0.4408244615815273,0.414061762099313,0.42744311184042016,0.013381349741107162
2,2,5,False,train,MLP-bag_of_words_gaussian_random_projection,10.678449153900146,2.4166617393493652,0.13194048404693604,0.0003908872604370117,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.48655569782330343,0.494579945799458,0.49045424621461486,0.004010516111365783,3,0.6138211382113821,0.5813060179257362,0.5975635780685591,0.016257560142822924,0.35569167244773253,0.3711504181849624,0.3632022414760904,0.007726275287715909,4,0.5295397917128579,0.45157791660518853,0.4905588541590232,0.038980937553834694,0.48655569782330343,0.494579945799458,0.49045424621461486,0.004010516111365783,3,0.6138211382113821,0.5813060179257362,0.5975635780685591,0.016257560142822924,0.40295804912734456,0.4190179398239913,0.4107606820003698,0.008026727311652871,4,0.5438699307823032,0.49065430074292254,0.5172621157626128,0.026607815019690312
3,2,5,False,train,MLP-bag_of_words_gaussian_random_projection,17.430664777755737,8.605633735656738,0.14600276947021484,0.0334625244140625,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.47247119078104993,0.483739837398374,0.477946017116524,0.005632065328285549,5,0.7344173441734417,0.7464788732394366,0.7404481087064392,0.006030764532997446,0.37565136383898784,0.41561337212382965,0.3950667437693455,0.01997299666525204,2,0.7026196526076965,0.7261842073801646,0.7144019299939306,0.011782277386234052,0.47247119078104993,0.483739837398374,0.477946017116524,0.005632065328285549,5,0.7344173441734417,0.7464788732394366,0.7404481087064392,0.006030764532997446,0.4158739112925644,0.44391888667754065,0.42949944903720727,0.014016868117553453,2,0.7012940556447654,0.7233963337596891,0.7123451947022272,0.011051139057461856
4,2,5,False,train,MLP-bag_of_words_gaussian_random_projection,28.047420263290405,2.6575982570648193,0.09712874889373779,0.016939520835876465,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.4622279129321383,0.45934959349593496,0.4608294930875576,0.0014385829683796255,6,0.975609756097561,0.942381562099872,0.9589956590987165,0.016614096998844474,0.3852903561005656,0.39483020245442507,0.3899252518274572,0.004768011608789098,3,0.9762193256033525,0.9419570644133994,0.9590881950083759,0.017131130594976507,0.4622279129321383,0.45934959349593496,0.4608294930875576,0.0014385829683796255,6,0.975609756097561,0.942381562099872,0.9589956590987165,0.016614096998844474,0.41853887192390643,0.4227709012962178,0.42059498626015784,0.0021151666837646364,3,0.9754076782699813,0.9407156044721656,0.9580616413710734,0.017346036898907846
5,2,5,False,train,MLP-bag_of_words_gaussian_random_projection,24.031797885894775,4.87723183631897,0.06969892978668213,0.021212220191955566,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.469910371318822,0.4878048780487805,0.47860434496379195,0.008943667713000309,4,0.9932249322493225,0.9935979513444302,0.9934114417968763,0.00018650954755383697,0.3904855282656389,0.4307933994538344,0.4100689442872901,0.02014585881387276,1,0.9934832008342436,0.9942417129036847,0.9938624568689641,0.00037925603472055425,0.469910371318822,0.4878048780487805,0.47860434496379195,0.008943667713000309,4,0.9932249322493225,0.9935979513444302,0.9934114417968763,0.00018650954755383697,0.4250093411954416,0.4548424307713334,0.43950362698017376,0.014910566915613944,1,0.9932300226631481,0.9935898247845979,0.9934099237238729,0.0001799010607249074
0,3,0,False,train,MLP-bag_of_words_gaussian_random_projection,8.849885940551758,0.09470152854919434,0.04546654224395752,0.014701485633850098,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.3561470215462611,0.36712328767123287,0.36142198815009874,0.005483991664149213,3,0.3821917808219178,0.33079847908745247,0.35649512995468513,0.025696650867232662,0.15040818009400508,0.1726731742424737,0.16110827603105715,0.011124096384174262,6,0.17309477715658028,0.14578839910914904,0.15944158813286466,0.013653189023715623,0.3561470215462611,0.36712328767123287,0.36142198815009874,0.005483991664149213,3,0.3821917808219178,0.33079847908745247,0.35649512995468513,0.025696650867232662,0.21149655136428522,0.22169596282011497,0.21639817767288017,0.005095857440605034,6,0.2382724162097024,0.19153016160601455,0.21490128890785848,0.02337112730184393
1,3,0,False,train,MLP-bag_of_words_gaussian_random_projection,9.48342216014862,1.460511565208435,0.10236728191375732,0.03195488452911377,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.3574144486692015,0.3835616438356164,0.36998025016458197,0.013063732119912562,2,0.4328767123287671,0.39036755386565275,0.41162213309720996,0.021254579231557186,0.1954469182881397,0.21015368393797898,0.20251468584862864,0.007347833891055737,5,0.2521193424740952,0.20952473677875832,0.23082203962642675,0.021297302847668426,0.3574144486692015,0.3835616438356164,0.36998025016458197,0.013063732119912562,2,0.4328767123287671,0.39036755386565275,0.41162213309720996,0.021254579231557186,0.25232356349742935,0.2700541282283252,0.26084450638982826,0.00885859253755484,5,0.31742139707338357,0.27102247442683886,0.29422193575011124,0.023199461323272358
2,3,0,False,train,MLP-bag_of_words_gaussian_random_projection,17.169323801994324,3.0552457571029663,0.15940654277801514,0.01616537570953369,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.34600760456273766,0.40273972602739727,0.37327188940092165,0.028344655428304333,1,0.5164383561643836,0.47275031685678076,0.49459433651058216,0.021844019653801422,0.2217471565012863,0.2846698205157864,0.251986488121158,0.03143759098155683,4,0.4218107215482717,0.3729275551011558,0.39736913832471377,0.02444158322355794,0.34600760456273766,0.40273972602739727,0.37327188940092165,0.028344655428304333,1,0.5164383561643836,0.47275031685678076,0.49459433651058216,0.021844019653801422,0.26402704142940486,0.3156036220827919,0.2888136799264243,0.02576883023317018,4,0.4425693027346345,0.38718361747794916,0.41487646010629187,0.02769284262834268
3,3,0,False,train,MLP-bag_of_words_gaussian_random_projection,29.922244668006897,4.669729113578796,0.14812326431274414,0.02846550941467285,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.3193916349809886,0.3547945205479452,0.33640552995391704,0.01768808510339556,6,0.7027397260273973,0.6755386565272496,0.6891391912773235,0.013600534750073834,0.23990546909595867,0.2825825607674923,0.26041519715403605,0.021322443562511936,3,0.6827878572599747,0.6835367496819474,0.6831623034709611,0.00037444621098636777,0.3193916349809886,0.3547945205479452,0.33640552995391704,0.01768808510339556,6,0.7027397260273973,0.6755386565272496,0.6891391912773235,0.013600534750073834,0.2702884976736968,0.31109113991342463,0.2898974040825193,0.020385926085452456,3,0.6736113483206455,0.6529318849325161,0.6632716166265809,0.010339731694064713
4,3,0,False,train,MLP-bag_of_words_gaussian_random_projection,37.61417305469513,1.4309247732162476,0.13256466388702393,0.040830016136169434,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.3358681875792142,0.3780821917808219,0.35615536537195525,0.02109107455269284,4,0.9123287671232877,0.9049429657794676,0.9086358664513776,0.0036929006719100266,0.25464781160086475,0.3060960721244615,0.2793727820960758,0.025704718584081094,2,0.9164120829703021,0.9054369199653737,0.9109245014678379,0.0054875815024642005,0.3358681875792142,0.3780821917808219,0.35615536537195525,0.02109107455269284,4,0.9123287671232877,0.9049429657794676,0.9086358664513776,0.0036929006719100266,0.2890329250831349,0.3340924618948008,0.3106876070268585,0.02251276722449512,2,0.909218367546092,0.901906685842679,0.9055625266943854,0.0036558408517065044
5,3,0,False,train,MLP-bag_of_words_gaussian_random_projection,31.669522285461426,2.9661824703216553,0.06890809535980225,0.008371710777282715,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.33713561470215464,0.37123287671232874,0.3535220539828835,0.017035765943091814,5,0.9876712328767123,0.9898605830164765,0.9887659079465945,0.0010946750698820895,0.27228257979336334,0.30816029164743414,0.2895246664645099,0.017925319092696262,1,0.9911220543361431,0.9906161087957122,0.9908690815659276,0.00025297277021546494,0.33713561470215464,0.37123287671232874,0.3535220539828835,0.017035765943091814,5,0.9876712328767123,0.9898605830164765,0.9887659079465945,0.0010946750698820895,0.2975704209604502,0.3343309706971203,0.3152367812683957,0.01836640493498966,1,0.9880567526450561,0.9894097485732466,0.9887332506091513,0.0006764979640952462
0,3,1,False,train,MLP-bag_of_words_gaussian_random_projection,10.918232560157776,1.0256859064102173,0.05361652374267578,0.01767873764038086,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.11435832274459974,0.12295081967213115,0.1184990125082291,0.004293431302958165,6,0.1407103825136612,0.11689961880559085,0.12880500065962602,0.011905381854035169,0.037615167208385085,0.04332596300924823,0.04036717677140801,0.002853525542460923,6,0.05142520431488054,0.042637679227564,0.047031441771222274,0.00439376254365827,0.11435832274459974,0.12295081967213115,0.1184990125082291,0.004293431302958165,6,0.1407103825136612,0.11689961880559085,0.12880500065962602,0.011905381854035169,0.04846736371581891,0.054093957158447135,0.05117879650054825,0.0028114519701713182,6,0.06417168730625644,0.049392942071737424,0.05678231468899693,0.007389372617259509
1,3,1,False,train,MLP-bag_of_words_gaussian_random_projection,9.807408213615417,0.6000412702560425,0.10478460788726807,0.013347029685974121,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.15120711562897077,0.13524590163934427,0.14351547070441079,0.007975373905191973,1,0.2103825136612022,0.18043202033036848,0.19540726699578534,0.014975246665416858,0.053893483759154454,0.06529533133970018,0.05938798832068143,0.005697185547663256,5,0.1334674907607987,0.08065604053573859,0.10706176564826864,0.026405725112530053,0.15120711562897077,0.13524590163934427,0.14351547070441079,0.007975373905191973,1,0.2103825136612022,0.18043202033036848,0.19540726699578534,0.014975246665416858,0.07686665252147369,0.07633651216970856,0.07661118001489563,0.0002648963625388902,5,0.12432658574849324,0.10180650008555017,0.1130665429170217,0.011260042831471535
2,3,1,False,train,MLP-bag_of_words_gaussian_random_projection,21.428491711616516,1.54373300075531,0.18368792533874512,0.02272319793701172,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.12579415501905972,0.13797814207650272,0.1316655694535879,0.006087998851608752,5,0.31420765027322406,0.2681067344345616,0.2911571923538928,0.02305045791933122,0.06791812327187677,0.08304926362473009,0.07520975904428534,0.007560609237140335,4,0.2364894104544857,0.20432701294073652,0.2204082116976111,0.016081198756874596,0.12579415501905972,0.13797814207650272,0.1316655694535879,0.006087998851608752,5,0.31420765027322406,0.2681067344345616,0.2911571923538928,0.02305045791933122,0.08401770664417273,0.10037146959420815,0.09189851933635569,0.008171519683162891,4,0.25116558259502975,0.21202780185498318,0.23159669222500645,0.01956889037002328
3,3,1,False,train,MLP-bag_of_words_gaussian_random_projection,31.56660258769989,4.94447124004364,0.1491760015487671,0.005447030067443848,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.12706480304955528,0.1448087431693989,0.13561553653719552,0.008866152480573397,3,0.5327868852459017,0.49555273189326554,0.5141698085695836,0.018617076676318067,0.09411722826791585,0.10954662286243119,0.101552591561652,0.007709638571476061,3,0.5474602898405894,0.495919862919545,0.5216900763800671,0.02577021346052219,0.12706480304955528,0.1448087431693989,0.13561553653719552,0.008866152480573397,3,0.5327868852459017,0.49555273189326554,0.5141698085695836,0.018617076676318067,0.10301745184881922,0.1207013790702181,0.11153926536169874,0.008836165707352881,3,0.5193496983206987,0.4755954542182294,0.49747257626946406,0.021877122051234626
4,3,1,False,train,MLP-bag_of_words_gaussian_random_projection,40.70357525348663,0.6873294115066528,0.18130671977996826,0.022962450981140137,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.13595933926302414,0.1325136612021858,0.13429888084265965,0.0017217093204791787,4,0.8032786885245902,0.8005082592121983,0.8018934738683943,0.0013852146561959544,0.1134964350394266,0.11194651370416081,0.11274953417213592,0.0007744525059568034,2,0.8204383919765853,0.818113253466091,0.8192758227213381,0.001162569255247159,0.13595933926302414,0.1325136612021858,0.13429888084265965,0.0017217093204791787,4,0.8032786885245902,0.8005082592121983,0.8018934738683943,0.0013852146561959544,0.11888924118587094,0.11796282073024902,0.11844280288862588,0.000462906488930292,2,0.8045974964336653,0.7999297944506071,0.8022636454421361,0.0023338509915291072
5,3,1,False,train,MLP-bag_of_words_gaussian_random_projection,37.667367935180664,3.4627346992492676,0.0972369909286499,0.04116666316986084,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.1397712833545108,0.13934426229508196,0.13956550362080317,0.00021337052535914152,2,0.9385245901639344,0.9453621346886912,0.9419433624263128,0.003418772262378411,0.12248894384635253,0.12017303629969883,0.12137291729984133,0.0011571944732038082,1,0.964440173575385,0.9643165436162476,0.9643783585958163,6.18149795686973e-05,0.1397712833545108,0.13934426229508196,0.13956550362080317,0.00021337052535914152,2,0.9385245901639344,0.9453621346886912,0.9419433624263128,0.003418772262378411,0.12681785542711446,0.1275465146036736,0.1271689933581489,0.00036409068798184165,1,0.9448183172618159,0.9493894584914029,0.9471038878766094,0.0022855706147935084
0,3,2,False,train,MLP-bag_of_words_gaussian_random_projection,9.824130177497864,0.7470160722732544,0.045552611351013184,0.010661721229553223,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.13780025284450062,0.11263736263736264,0.12574061882817644,0.012570619478901927,3,0.15796703296703296,0.14285714285714285,0.1504120879120879,0.007554945054945056,0.0321740150393101,0.02432097006269755,0.0284103437141133,0.003923143936927218,6,0.04075959014445465,0.03482539496818732,0.037792492556320986,0.002967097588133665,0.13780025284450062,0.11263736263736264,0.12574061882817644,0.012570619478901927,3,0.15796703296703296,0.14285714285714285,0.1504120879120879,0.007554945054945056,0.05109040515888175,0.03906801554812824,0.04532852258045611,0.006006022510920282,6,0.06391163646571436,0.05190447432577196,0.05790805539574316,0.006003581069971203
1,3,2,False,train,MLP-bag_of_words_gaussian_random_projection,11.32174003124237,1.381597876548767,0.14360570907592773,0.028702974319458008,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.13274336283185842,0.14148351648351648,0.1369321922317314,0.004366316620932596,1,0.19230769230769232,0.1959544879898862,0.19413109014878926,0.0018233978410969465,0.05463298338645939,0.06197092012499594,0.05814978256068889,0.003665811428697932,5,0.09313444420390646,0.11767256796557053,0.1054035060847385,0.012269061880832037,0.13274336283185842,0.14148351648351648,0.1369321922317314,0.004366316620932596,1,0.19230769230769232,0.1959544879898862,0.19413109014878926,0.0018233978410969465,0.07404781376306675,0.08136047783935886,0.07755250069363993,0.0036531859704267023,5,0.11503148266337526,0.12241892712482838,0.11872520489410182,0.0036937222307265594
2,3,2,False,train,MLP-bag_of_words_gaussian_random_projection,20.957981944084167,3.052972674369812,0.16382527351379395,0.03789019584655762,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.13274336283185842,0.14148351648351648,0.1369321922317314,0.004366316620932596,1,0.33379120879120877,0.3173198482932996,0.3255555285422542,0.008235680248954574,0.07457973945798635,0.1012456942945464,0.08735973624601512,0.013321505142397837,4,0.2935528399976049,0.26764413331162956,0.28059848665461723,0.012954353342987668,0.13274336283185842,0.14148351648351648,0.1369321922317314,0.004366316620932596,1,0.33379120879120877,0.3173198482932996,0.3255555285422542,0.008235680248954574,0.09261935070077058,0.10902734777515306,0.10048309123411517,0.008196939458667136,3,0.2793843277991539,0.27139453773860345,0.2753894327688787,0.003994895030275225
3,3,2,False,train,MLP-bag_of_words_gaussian_random_projection,29.456688046455383,2.425912022590637,0.17838609218597412,0.02880251407623291,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.11125158027812895,0.13324175824175824,0.1217906517445688,0.010985628327214296,5,0.5521978021978022,0.5335018963337548,0.5428498492657785,0.009347952932023729,0.07790409991166983,0.11283845255985096,0.09464683113476124,0.01745214680297265,2,0.5772540830479386,0.538047314076422,0.5576506985621803,0.01960338448575827,0.11125158027812895,0.13324175824175824,0.1217906517445688,0.010985628327214296,5,0.5521978021978022,0.5335018963337548,0.5428498492657785,0.009347952932023729,0.09068955419580649,0.11784293028709603,0.10370315379716186,0.013565006070498506,2,0.5414493857206817,0.5166440503928678,0.5290467180567747,0.012402667663906963
